gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene4918	rna8384_gene4918	1802.00	1580.65	558.00	42.47	29.82
gene4919	rna8385_gene4919	2352.00	2130.65	125.00	7.06	4.96
gene492	rna803_gene492,rna804_gene492	5192.00	4970.65	1.00	0.02	0.02
gene4920	rna8386_gene4920,rna8387_gene4920,rna8388_gene4920	4705.60	4484.25	5178.29	138.93	97.55
gene4921	rna8389_gene4921,rna8390_gene4921	4085.00	3863.65	195.00	6.07	4.26
gene4922	rna8391_gene4922	879.00	657.65	37.00	6.77	4.75
gene4923	rna8392_gene4923,rna8393_gene4923	2392.08	2170.73	79.00	4.38	3.07
gene4924	rna8394_gene4924	1780.00	1558.65	130.00	10.03	7.05
gene4925	rna8395_gene4925,rna8396_gene4925	2207.77	1986.42	143.00	8.66	6.08
gene4926	rna8397_gene4926	506.00	284.94	9569.00	4040.48	2836.80
gene4927	rna8398_gene4927	9016.00	8794.65	2104.00	28.78	20.21
gene4928	rna8399_gene4928	2463.00	2241.65	42.00	2.25	1.58
gene4929	rna8400_gene4929,rna8401_gene4929,rna8402_gene4929	10992.00	10770.65	949.00	10.60	7.44
gene493	rna805_gene493	994.00	772.65	729.00	113.52	79.70
gene4930	rna8403_gene4930	1012.00	790.65	2.00	0.30	0.21
gene4931	rna8404_gene4931	871.00	649.65	25.00	4.63	3.25
gene4932	rna8405_gene4932,rna8406_gene4932	4006.00	3784.65	66.00	2.10	1.47
gene4933	rna8407_gene4933	1291.00	1069.65	224.00	25.20	17.69
gene4934	rna8408_gene4934,rna8409_gene4934	1639.00	1417.65	39.00	3.31	2.32
gene4935	rna8410_gene4935	4931.00	4709.65	877.00	22.40	15.73
gene4936	rna8411_gene4936	2359.00	2137.65	6.00	0.34	0.24
gene4937	rna8412_gene4937	2463.00	2241.65	0.00	0.00	0.00
gene4938	rna8413_gene4938	2575.00	2353.65	85.00	4.35	3.05
gene4939	rna8414_gene4939	1838.00	1616.65	115.00	8.56	6.01
gene494	rna806_gene494,rna807_gene494,rna808_gene494	3883.78	3662.43	935.00	30.72	21.57
gene4940	rna8415_gene4940	2278.00	2056.65	382.00	22.35	15.69
gene4941	rna8416_gene4941	613.00	391.72	541.00	166.17	116.66
gene4942	rna8417_gene4942	1301.00	1079.65	5.00	0.56	0.39
gene4943	rna8418_gene4943	1188.00	966.65	68.00	8.46	5.94
gene4944	rna8419_gene4944,rna8420_gene4944,rna8421_gene4944,rna8422_gene4944	919.35	698.00	38.00	6.55	4.60
gene4945	rna8423_gene4945	1710.00	1488.65	146.00	11.80	8.28
gene4946	rna8424_gene4946	2051.00	1829.65	25.00	1.64	1.15
gene4947	rna8425_gene4947	1491.00	1269.65	2.00	0.19	0.13
gene4948	rna8426_gene4948	3092.00	2870.65	4.00	0.17	0.12
gene4949	rna8427_gene4949	1009.00	787.65	0.00	0.00	0.00
gene495	rna809_gene495,rna810_gene495	1740.27	1518.92	94.00	7.45	5.23
gene4950	rna8428_gene4950	12064.00	11842.65	1413.01	14.36	10.08
gene4951	rna8429_gene4951	2234.00	2012.65	8.00	0.48	0.34
gene4952	rna8430_gene4952	2967.00	2745.65	92.34	4.05	2.84
gene4953	rna8431_gene4953	2264.00	2042.65	2.00	0.12	0.08
gene4954	rna8432_gene4954	1095.00	873.65	0.00	0.00	0.00
gene4955	rna8433_gene4955	3248.00	3026.65	206.65	8.21	5.77
gene4956	rna8434_gene4956	1958.00	1736.65	20.01	1.39	0.97
gene4957	rna8435_gene4957	1835.00	1613.65	2.00	0.15	0.10
gene4958	rna8436_gene4958	1879.00	1657.65	3.83	0.28	0.20
gene4959	rna8437_gene4959	600.00	378.73	0.17	0.05	0.04
gene496	rna811_gene496	842.00	620.66	0.00	0.00	0.00
gene4960	rna8438_gene4960,rna8439_gene4960,rna8440_gene4960	2302.00	2080.65	78.00	4.51	3.17
gene4961	rna8441_gene4961	2167.00	1945.65	62.00	3.83	2.69
gene4962	rna8442_gene4962	2168.00	1946.65	318.00	19.65	13.80
gene4963	rna8443_gene4963	1711.00	1489.65	6042.00	487.99	342.62
gene4964	rna8444_gene4964	3748.00	3526.65	219.00	7.47	5.25
gene4965	rna8445_gene4965	5123.00	4901.65	179.00	4.39	3.08
gene4966	rna8446_gene4966	2346.00	2124.65	42.36	2.40	1.68
gene4967	rna8447_gene4967	6227.00	6005.65	1183.64	23.71	16.65
gene4968	rna8448_gene4968	1974.00	1752.65	265.00	18.19	12.77
gene4969	rna8449_gene4969	1943.00	1721.65	471.00	32.91	23.11
gene497	rna812_gene497	1981.00	1759.65	1.00	0.07	0.05
gene4970	rna8450_gene4970	3848.00	3626.65	2269.00	75.27	52.85
gene4971	rna8451_gene4971	8257.00	8035.65	742.00	11.11	7.80
gene4972	rna8452_gene4972,rna8453_gene4972	1754.00	1532.65	19.00	1.49	1.05
gene4973	rna8454_gene4973	971.00	749.65	406.00	65.16	45.75
gene4974	rna8455_gene4974	12580.00	12358.65	483.00	4.70	3.30
gene4975	rna8456_gene4975	934.00	712.65	1.00	0.17	0.12
gene4976	rna8457_gene4976,rna8458_gene4976	1187.00	965.65	76.00	9.47	6.65
gene4977	rna8459_gene4977	624.00	402.71	277.00	82.76	58.10
gene4978	rna8460_gene4978	1483.00	1261.65	8.00	0.76	0.54
gene4979	rna8461_gene4979	1672.00	1450.65	30.00	2.49	1.75
gene498	rna813_gene498	203.00	15.53	0.00	0.00	0.00
gene4980	rna8462_gene4980	3703.00	3481.65	294.00	10.16	7.13
gene4981	rna8463_gene4981	1901.00	1679.65	52.00	3.72	2.62
gene4982	rna8464_gene4982	1292.00	1070.65	0.00	0.00	0.00
gene4983	rna8465_gene4983	2571.00	2349.65	0.00	0.00	0.00
gene4984	rna8466_gene4984	707.00	485.67	0.00	0.00	0.00
gene4985	rna8467_gene4985	429.00	208.62	0.00	0.00	0.00
gene4986	rna8468_gene4986	1094.00	872.65	0.00	0.00	0.00
gene4987	rna8469_gene4987	2740.00	2518.65	0.00	0.00	0.00
gene4988	rna8470_gene4988	707.00	485.67	0.00	0.00	0.00
gene4989	rna8471_gene4989	522.00	300.88	0.00	0.00	0.00
gene499	rna814_gene499	716.00	494.67	0.00	0.00	0.00
gene4990	gene4990_gene4990	2428.00	2206.65	0.00	0.00	0.00
gene4991	rna8472_gene4991	707.00	485.67	0.00	0.00	0.00
gene4992	rna8473_gene4992	428.00	207.64	1.60	0.93	0.65
gene4993	rna8474_gene4993	2241.00	2019.65	0.00	0.00	0.00
gene4994	rna8475_gene4994	1433.00	1211.65	0.00	0.00	0.00
gene4995	rna8476_gene4995	707.00	485.67	0.00	0.00	0.00
gene4996	rna8477_gene4996	428.00	207.64	1.60	0.93	0.65
gene4997	rna8478_gene4997	2241.00	2019.65	0.00	0.00	0.00
gene4998	rna8479_gene4998	1433.00	1211.65	0.00	0.00	0.00
gene4999	rna8480_gene4999	707.00	485.67	0.00	0.00	0.00
gene5	rna6_gene5	1773.00	1551.65	0.00	0.00	0.00
gene50	rna97_gene50	2035.00	1813.65	20.00	1.33	0.93
gene500	rna815_gene500,rna816_gene500,rna817_gene500	2017.00	1795.65	3.00	0.20	0.14
gene5000	rna8481_gene5000	428.00	207.64	1.60	0.93	0.65
gene5001	rna8482_gene5001	2240.00	2018.65	0.00	0.00	0.00
gene5002	rna8483_gene5002	1934.00	1712.65	0.00	0.00	0.00
gene5003	rna8484_gene5003	707.00	485.67	0.00	0.00	0.00
gene5004	rna8485_gene5004	428.00	207.64	1.60	0.93	0.65
gene5005	rna8486_gene5005	2240.00	2018.65	0.00	0.00	0.00
gene5006	rna8487_gene5006	1601.00	1379.65	0.00	0.00	0.00
gene5007	rna8488_gene5007	707.00	485.67	0.00	0.00	0.00
gene5008	rna8489_gene5008,rna8490_gene5008	428.00	207.64	1.60	0.93	0.65
gene5009	rna8491_gene5009	2149.00	1927.65	0.00	0.00	0.00
gene501	rna818_gene501,rna819_gene501	776.00	554.66	0.00	0.00	0.00
gene5010	rna8492_gene5010	1942.00	1720.65	0.00	0.00	0.00
gene5011	rna8493_gene5011	714.00	492.67	0.00	0.00	0.00
gene5012	rna8494_gene5012	2241.00	2019.65	0.00	0.00	0.00
gene5013	gene5013_gene5013	1221.00	999.65	0.00	0.00	0.00
gene5014	rna8495_gene5014	758.00	536.66	0.00	0.00	0.00
gene5015	rna8496_gene5015	448.00	227.37	3.00	1.59	1.11
gene5016	rna8497_gene5016	583.00	361.75	3.88	1.29	0.91
gene5017	rna8498_gene5017	3807.00	3585.65	147.00	4.93	3.46
gene5018	rna8499_gene5018	3004.00	2782.65	2.00	0.09	0.06
gene5019	rna8500_gene5019	3975.00	3753.65	1007.00	32.28	22.66
gene502	rna820_gene502	588.00	366.74	0.00	0.00	0.00
gene5020	rna8501_gene5020	2563.00	2341.65	167.00	8.58	6.02
gene5021	rna8502_gene5021	2723.00	2501.65	162.00	7.79	5.47
gene5022	rna8503_gene5022,rna8504_gene5022	1349.00	1127.65	89.00	9.50	6.67
gene5023	rna8505_gene5023	4536.00	4314.65	60.00	1.67	1.17
gene5024	rna8506_gene5024	2259.00	2037.65	227.00	13.40	9.41
gene5025	rna8507_gene5025	3428.00	3206.65	11.00	0.41	0.29
gene5026	rna8508_gene5026,rna8509_gene5026,rna8510_gene5026,rna8511_gene5026,rna8512_gene5026,rna8513_gene5026,rna8514_gene5026,rna8515_gene5026,rna8516_gene5026,rna8517_gene5026	2460.88	2239.53	1457.00	78.27	54.96
gene5027	rna8518_gene5027	1286.00	1064.65	3.00	0.34	0.24
gene5028	rna8519_gene5028	1721.00	1499.65	35.00	2.81	1.97
gene5029	rna8520_gene5029,rna8521_gene5029,rna8522_gene5029,rna8523_gene5029	4147.10	3925.75	1151.00	35.28	24.77
gene503	rna821_gene503,rna822_gene503,rna823_gene503,rna824_gene503	3009.78	2788.43	205.00	8.85	6.21
gene5030	rna8524_gene5030	1731.00	1509.65	4934.00	393.22	276.08
gene5031	rna8525_gene5031	2452.00	2230.65	1497.00	80.74	56.69
gene5032	rna8526_gene5032	4007.00	3785.65	220.00	6.99	4.91
gene5033	rna8527_gene5033	7113.00	6891.65	498.00	8.69	6.10
gene5034	rna8528_gene5034	3082.00	2860.65	195.00	8.20	5.76
gene5035	rna8529_gene5035,rna8530_gene5035,rna8531_gene5035,rna8532_gene5035	1893.64	1672.29	24.00	1.73	1.21
gene5036	rna8533_gene5036	760.00	538.66	0.00	0.00	0.00
gene5037	rna8534_gene5037	1158.00	936.65	30.33	3.90	2.74
gene5038	rna8535_gene5038	2627.00	2405.65	12225.00	611.41	429.27
gene5039	rna8536_gene5039	879.00	657.65	135.16	24.73	17.36
gene504	rna825_gene504,rna826_gene504	2243.00	2021.65	2318.00	137.95	96.85
gene5040	rna8537_gene5040	867.00	645.65	911.84	169.91	119.30
gene5041	rna8538_gene5041	1776.00	1554.65	97.00	7.51	5.27
gene5042	rna8539_gene5042	2183.00	1961.65	165.00	10.12	7.11
gene5043	rna8540_gene5043	971.00	749.65	34.00	5.46	3.83
gene5044	rna8541_gene5044	990.00	768.65	58.00	9.08	6.37
gene5045	rna8542_gene5045,rna8543_gene5045,rna8544_gene5045	1033.03	811.68	1628.00	241.32	169.43
gene5046	rna8545_gene5046	1586.00	1364.65	0.00	0.00	0.00
gene5047	rna8546_gene5047	4639.00	4417.65	0.00	0.00	0.00
gene5048	rna8547_gene5048	5434.00	5212.65	105.00	2.42	1.70
gene5049	rna8548_gene5049,rna8549_gene5049,rna8550_gene5049	2320.64	2099.29	250.00	14.33	10.06
gene505	rna827_gene505,rna828_gene505,rna829_gene505,rna830_gene505,rna831_gene505,rna832_gene505,rna833_gene505,rna834_gene505	2940.00	2718.65	527.00	23.32	16.37
gene5050	rna8551_gene5050,rna8552_gene5050	1798.61	1577.26	640.00	48.82	34.28
gene5051	rna8553_gene5051	1385.00	1163.65	213.00	22.02	15.46
gene5052	rna8554_gene5052	2772.00	2550.65	204.00	9.62	6.76
gene5053	rna8555_gene5053,rna8556_gene5053,rna8557_gene5053,rna8558_gene5053,rna8559_gene5053,rna8560_gene5053,rna8561_gene5053,rna8562_gene5053	5824.07	5602.72	2383.00	51.17	35.93
gene5054	rna8563_gene5054	2274.00	2052.65	271.00	15.88	11.15
gene5055	rna8564_gene5055,rna8565_gene5055,rna8566_gene5055,rna8567_gene5055,rna8568_gene5055,rna8569_gene5055,rna8570_gene5055,rna8571_gene5055	4044.17	3822.82	594.00	18.69	13.13
gene5056	rna8572_gene5056	4947.00	4725.65	445.00	11.33	7.95
gene5057	rna8573_gene5057,rna8574_gene5057,rna8575_gene5057	1735.00	1513.65	148.00	11.76	8.26
gene5058	rna8576_gene5058,rna8577_gene5058	7911.21	7689.86	1256.00	19.65	13.80
gene5059	rna8578_gene5059	2003.00	1781.65	76.52	5.17	3.63
gene506	rna835_gene506	2715.00	2493.65	289.00	13.94	9.79
gene5060	rna8579_gene5060,rna8580_gene5060	2780.02	2558.67	181.57	8.54	5.99
gene5061	rna8581_gene5061,rna8582_gene5061,rna8583_gene5061,rna8584_gene5061	2507.58	2286.23	124.00	6.53	4.58
gene5062	rna8585_gene5062	949.00	727.65	5.82	0.96	0.68
gene5064	rna8587_gene5064,rna8588_gene5064	532.00	310.84	1.00	0.39	0.27
gene5065	rna8589_gene5065	659.00	437.69	2.30	0.63	0.44
gene5066	rna8590_gene5066	1953.00	1731.65	88.44	6.14	4.31
gene5067	rna8591_gene5067	1189.00	967.65	5.91	0.73	0.52
gene5068	rna8592_gene5068,rna8593_gene5068,rna8594_gene5068,rna8595_gene5068	1946.57	1725.22	36.98	2.58	1.81
gene5069	rna8596_gene5069	1436.00	1214.65	7.95	0.79	0.55
gene507	rna836_gene507	1358.00	1136.65	478.00	50.60	35.52
gene5070	rna8597_gene5070	1716.00	1494.65	6.00	0.48	0.34
gene5071	rna8598_gene5071	1636.00	1414.65	0.00	0.00	0.00
gene5072	rna8599_gene5072,rna8600_gene5072,rna8601_gene5072	3839.26	3617.91	117.80	3.92	2.75
gene5073	rna8602_gene5073,rna8603_gene5073,rna8604_gene5073,rna8605_gene5073,rna8606_gene5073	1525.46	1304.11	494.88	45.66	32.05
gene5074	rna8607_gene5074	1646.00	1424.65	0.00	0.00	0.00
gene5075	rna8608_gene5075,rna8609_gene5075,rna8610_gene5075,rna8611_gene5075,rna8612_gene5075,rna8613_gene5075,rna8614_gene5075,rna8615_gene5075,rna8616_gene5075,rna8617_gene5075,rna8618_gene5075,rna8619_gene5075	3241.09	3019.74	259.72	10.35	7.27
gene5076	rna8620_gene5076	2623.00	2401.65	117.30	5.88	4.13
gene5077	rna8621_gene5077	2114.00	1892.65	141.88	9.02	6.33
gene5078	rna8622_gene5078	4000.00	3778.65	134.00	4.27	3.00
gene5079	rna8623_gene5079	2291.00	2069.65	104.03	6.05	4.25
gene508	rna837_gene508,rna838_gene508	1715.00	1493.65	94.00	7.57	5.32
gene5080	rna8624_gene5080,rna8625_gene5080,rna8626_gene5080	2030.00	1808.65	10.00	0.67	0.47
gene5081	rna8627_gene5081	2394.00	2172.65	12.42	0.69	0.48
gene5082	rna8628_gene5082	1143.00	921.65	0.00	0.00	0.00
gene5083	rna8629_gene5083	4354.00	4132.65	497.37	14.48	10.17
gene5084	rna8630_gene5084	3002.00	2780.65	219.67	9.50	6.67
gene5085	rna8631_gene5085	1274.00	1052.65	33.24	3.80	2.67
gene5086	rna8632_gene5086	1682.00	1460.65	126.06	10.38	7.29
gene5087	rna8633_gene5087	2768.00	2546.65	1070.72	50.58	35.52
gene5088	rna8634_gene5088	5193.00	4971.65	77.54	1.88	1.32
gene5089	rna8635_gene5089	2533.00	2311.65	207.36	10.79	7.58
gene509	rna839_gene509	1672.00	1450.65	141.00	11.69	8.21
gene5090	rna8636_gene5090	1866.00	1644.65	3.00	0.22	0.15
gene5091	rna8637_gene5091	3036.00	2814.65	658.30	28.14	19.76
gene5092	rna8638_gene5092	2251.00	2029.65	7.53	0.45	0.31
gene5093	rna8639_gene5093	1542.00	1320.65	46.67	4.25	2.98
gene5094	rna8640_gene5094	1569.00	1347.65	54.96	4.91	3.44
gene5095	rna8641_gene5095,rna8642_gene5095,rna8643_gene5095,rna8644_gene5095,rna8645_gene5095,rna8646_gene5095,rna8647_gene5095,rna8648_gene5095,rna8649_gene5095,rna8650_gene5095,rna8651_gene5095,rna8652_gene5095	2602.32	2380.97	5889.47	297.60	208.95
gene5096	rna8653_gene5096	1603.00	1381.65	0.00	0.00	0.00
gene5097	rna8654_gene5097,rna8655_gene5097,rna8656_gene5097,rna8657_gene5097	6945.17	6723.82	2303.86	41.22	28.94
gene5098	rna8658_gene5098,rna8659_gene5098,rna8660_gene5098	4591.26	4369.91	1421.50	39.14	27.48
gene5099	rna8661_gene5099	3296.00	3074.65	2.00	0.08	0.05
gene51	rna98_gene51	1920.00	1698.65	408.00	28.90	20.29
gene510	rna840_gene510	942.00	720.65	126.00	21.04	14.77
gene5100	rna8662_gene5100	1502.00	1280.65	19.84	1.86	1.31
gene5101	rna8663_gene5101	651.00	429.69	102.86	28.80	20.22
gene5102	rna8664_gene5102	2067.00	1845.65	94.08	6.13	4.31
gene5103	rna8665_gene5103,rna8666_gene5103,rna8667_gene5103,rna8668_gene5103	5972.14	5750.79	192.27	4.02	2.82
gene5104	rna8669_gene5104,rna8670_gene5104,rna8671_gene5104	1892.00	1670.65	17.00	1.22	0.86
gene5105	rna8672_gene5105	239.00	37.52	0.00	0.00	0.00
gene5106	rna8673_gene5106	150.00	0.00	0.00	0.00	0.00
gene5107	rna8674_gene5107,rna8675_gene5107	1455.00	1233.65	0.00	0.00	0.00
gene5108	rna8676_gene5108,rna8677_gene5108	4971.04	4749.69	187.01	4.74	3.33
gene5109	rna8678_gene5109,rna8679_gene5109	4781.73	4560.38	236.19	6.23	4.37
gene511	rna841_gene511,rna842_gene511,rna843_gene511,rna844_gene511	2668.38	2447.04	991.00	48.72	34.21
gene5110	rna8680_gene5110	1788.00	1566.65	26.00	2.00	1.40
gene5111	rna8681_gene5111	1083.00	861.65	1.00	0.14	0.10
gene5112	rna8682_gene5112	1903.00	1681.65	7.00	0.50	0.35
gene5113	rna8683_gene5113,rna8684_gene5113,rna8685_gene5113	3712.39	3491.04	253.61	8.74	6.14
gene5114	rna8686_gene5114,rna8687_gene5114,rna8688_gene5114,rna8689_gene5114	3090.86	2869.51	34.70	1.45	1.02
gene5115	rna8690_gene5115	1636.00	1414.65	8.00	0.68	0.48
gene5116	rna8691_gene5116	1006.00	784.65	0.00	0.00	0.00
gene5117	rna8692_gene5117,rna8693_gene5117	1643.38	1422.03	300.21	25.40	17.83
gene5118	rna8694_gene5118	396.00	176.31	88.00	60.05	42.16
gene5119	rna8695_gene5119,rna8696_gene5119,rna8697_gene5119	2352.29	2130.94	404.69	22.85	16.04
gene512	rna845_gene512,rna846_gene512,rna847_gene512,rna848_gene512,rna849_gene512,rna850_gene512	1708.67	1487.32	658.00	53.23	37.37
gene5120	rna8698_gene5120,rna8699_gene5120,rna8700_gene5120	1728.07	1506.72	24.06	1.92	1.35
gene5121	rna8701_gene5121	519.00	297.89	92.91	37.52	26.35
gene5122	rna8702_gene5122	2245.00	2023.65	115.04	6.84	4.80
gene5123	rna8703_gene5123	1455.00	1233.65	34.00	3.32	2.33
gene5124	rna8704_gene5124,rna8705_gene5124	865.00	643.65	38.00	7.10	4.99
gene5125	rna8706_gene5125,rna8707_gene5125	2663.50	2442.15	0.00	0.00	0.00
gene5126	rna8708_gene5126	1813.00	1591.65	37.00	2.80	1.96
gene5127	rna8709_gene5127	2136.00	1914.65	0.00	0.00	0.00
gene5128	rna8710_gene5128	2750.00	2528.65	110.00	5.23	3.67
gene5129	rna8711_gene5129	1370.00	1148.65	202.00	21.16	14.86
gene513	rna851_gene513,rna852_gene513,rna853_gene513,rna854_gene513,rna855_gene513,rna856_gene513,rna857_gene513,rna858_gene513,rna859_gene513,rna860_gene513	5002.00	4780.65	26.00	0.65	0.46
gene5130	rna8712_gene5130	6194.00	5972.65	593.00	11.95	8.39
gene5131	rna8713_gene5131	966.00	744.65	47.00	7.59	5.33
gene5132	rna8714_gene5132,rna8715_gene5132,rna8716_gene5132	1996.00	1774.65	5.00	0.34	0.24
gene5133	rna8717_gene5133	7486.00	7264.65	563.00	9.32	6.55
gene5134	rna8718_gene5134	612.00	390.72	14.00	4.31	3.03
gene5135	rna8719_gene5135,rna8720_gene5135	830.00	608.66	68.00	13.44	9.44
gene5136	rna8721_gene5136	1636.00	1414.65	301.00	25.60	17.97
gene5137	rna8722_gene5137	3013.00	2791.65	141.00	6.08	4.27
gene5138	rna8723_gene5138	1334.00	1112.65	0.00	0.00	0.00
gene5139	rna8724_gene5139	4392.00	4170.65	224.00	6.46	4.54
gene514	rna861_gene514,rna862_gene514,rna863_gene514	2771.42	2550.07	87.00	4.10	2.88
gene5140	rna8725_gene5140	3912.00	3690.65	0.00	0.00	0.00
gene5141	rna8726_gene5141	371.00	152.15	0.00	0.00	0.00
gene5142	rna8727_gene5142	527.00	305.86	0.00	0.00	0.00
gene5143	rna8728_gene5143	6219.00	5997.65	57.23	1.15	0.81
gene5144	rna8729_gene5144,rna8730_gene5144	5552.92	5331.57	235.77	5.32	3.74
gene5145	rna8731_gene5145	3849.00	3627.65	0.00	0.00	0.00
gene5146	rna8732_gene5146,rna8733_gene5146,rna8734_gene5146,rna8735_gene5146,rna8736_gene5146,rna8737_gene5146	3486.98	3265.63	342.09	12.60	8.85
gene5147	rna8738_gene5147,rna8739_gene5147	2626.00	2404.65	49.74	2.49	1.75
gene5148	rna8740_gene5148,rna8741_gene5148,rna8742_gene5148	2299.82	2078.47	97.85	5.66	3.98
gene5149	rna8743_gene5149	1422.00	1200.65	45.79	4.59	3.22
gene515	rna864_gene515	1499.00	1277.65	457.00	43.03	30.21
gene5150	rna8744_gene5150	1116.00	894.65	120.07	16.15	11.34
gene5151	rna8745_gene5151	958.00	736.65	1322.39	215.98	151.64
gene5152	rna8746_gene5152	1108.00	886.65	90.00	12.21	8.57
gene5153	rna8747_gene5153,rna8748_gene5153,rna8749_gene5153,rna8750_gene5153	1050.15	828.80	212.00	30.78	21.61
gene5154	rna8751_gene5154	1079.00	857.65	0.00	0.00	0.00
gene5155	rna8752_gene5155,rna8753_gene5155	868.00	646.65	5.00	0.93	0.65
gene5156	rna8754_gene5156	1116.00	894.65	5.00	0.67	0.47
gene5157	rna8755_gene5157	1133.00	911.65	125.37	16.54	11.62
gene5158	rna8756_gene5158,rna8757_gene5158	1158.25	936.90	562.99	72.30	50.76
gene5159	rna8758_gene5159,rna8759_gene5159	1456.75	1235.40	41.79	4.07	2.86
gene516	rna865_gene516,rna866_gene516	1904.00	1682.65	201.00	14.37	10.09
gene5160	rna8760_gene5160	2030.00	1808.65	187.53	12.47	8.76
gene5161	rna8761_gene5161,rna8762_gene5161	2552.76	2331.41	116.26	6.00	4.21
gene5162	rna8763_gene5162,rna8764_gene5162,rna8765_gene5162,rna8766_gene5162	2187.84	1966.49	80.15	4.90	3.44
gene5163	rna8767_gene5163	1483.00	1261.65	11.21	1.07	0.75
gene5164	rna8768_gene5164	1196.00	974.65	80.93	9.99	7.01
gene5165	rna8769_gene5165	1128.00	906.65	211.61	28.08	19.72
gene5166	rna8770_gene5166	1103.00	881.65	4.00	0.55	0.38
gene5167	rna8771_gene5167	916.00	694.65	0.00	0.00	0.00
gene5168	rna8772_gene5168,rna8773_gene5168	1044.50	823.15	0.00	0.00	0.00
gene5169	rna8774_gene5169	1128.00	906.65	0.00	0.00	0.00
gene517	rna867_gene517,rna868_gene517	4193.00	3971.65	4.00	0.12	0.09
gene5170	rna8775_gene5170	986.00	764.65	26.63	4.19	2.94
gene5171	rna8776_gene5171	1152.00	930.65	32.01	4.14	2.91
gene5172	rna8777_gene5172,rna8778_gene5172	867.80	646.46	112.21	20.88	14.66
gene5173	rna8779_gene5173	1584.00	1362.65	253.00	22.34	15.68
gene5174	rna8780_gene5174	1994.00	1772.65	0.00	0.00	0.00
gene5175	rna8781_gene5175,rna8782_gene5175,rna8783_gene5175,rna8784_gene5175,rna8785_gene5175,rna8786_gene5175,rna8787_gene5175	6193.75	5972.40	391.87	7.89	5.54
gene5177	rna8789_gene5177	3489.00	3267.65	37.00	1.36	0.96
gene5178	rna8790_gene5178	2630.00	2408.65	25.92	1.29	0.91
gene5179	rna8791_gene5179	1389.00	1167.65	0.00	0.00	0.00
gene518	rna869_gene518,rna870_gene518,rna871_gene518	1101.94	880.59	83.00	11.34	7.96
gene5180	rna8792_gene5180	311.00	96.18	0.00	0.00	0.00
gene5181	rna8793_gene5181	1056.00	834.65	0.00	0.00	0.00
gene5182	rna8794_gene5182	1116.00	894.65	117.97	15.86	11.14
gene5183	rna8795_gene5183,rna8796_gene5183	4203.00	3981.65	988.86	29.88	20.98
gene5184	rna8797_gene5184	1942.00	1720.65	110.00	7.69	5.40
gene5185	rna8798_gene5185	4738.00	4516.65	140.56	3.74	2.63
gene5186	rna8799_gene5186	1635.00	1413.65	0.00	0.00	0.00
gene5187	rna8800_gene5187	3570.00	3348.65	687.58	24.70	17.34
gene5188	rna8801_gene5188,rna8802_gene5188,rna8803_gene5188,rna8804_gene5188,rna8805_gene5188	3788.92	3567.57	1897.20	63.98	44.92
gene5189	rna8806_gene5189	6714.00	6492.65	157.94	2.93	2.05
gene519	rna872_gene519	4614.00	4392.65	1739.00	47.63	33.44
gene5190	rna8807_gene5190	2679.00	2457.65	14.29	0.70	0.49
gene5191	rna8808_gene5191	878.00	656.65	0.00	0.00	0.00
gene5192	rna8809_gene5192,rna8810_gene5192,rna8811_gene5192,rna8812_gene5192,rna8813_gene5192	3012.22	2790.87	153.32	6.61	4.64
gene5193	rna8814_gene5193,rna8815_gene5193,rna8816_gene5193,rna8817_gene5193	2182.00	1960.65	101.29	6.22	4.36
gene5194	rna8818_gene5194	1754.00	1532.65	61.08	4.79	3.37
gene5195	rna8819_gene5195,rna8820_gene5195	2256.25	2034.90	192.20	11.36	7.98
gene5196	rna8821_gene5196,rna8822_gene5196	2579.00	2357.65	233.00	11.89	8.35
gene5197	rna8823_gene5197,rna8824_gene5197,rna8825_gene5197,rna8826_gene5197,rna8827_gene5197	3022.80	2801.45	118.70	5.10	3.58
gene5198	rna8828_gene5198,rna8829_gene5198	1416.29	1194.94	185.77	18.70	13.13
gene5199	rna8830_gene5199	1765.00	1543.65	27.57	2.15	1.51
gene52	rna100_gene52,rna99_gene52	1917.00	1695.65	15.00	1.06	0.75
gene520	rna873_gene520	871.00	649.65	168.00	31.11	21.84
gene5200	rna8831_gene5200	1134.00	912.65	155.69	20.52	14.41
gene5201	rna8832_gene5201,rna8833_gene5201,rna8834_gene5201	2206.32	1984.98	128.49	7.79	5.47
gene5202	rna8835_gene5202	2086.00	1864.65	227.65	14.69	10.31
gene5203	rna8836_gene5203	1261.00	1039.65	0.00	0.00	0.00
gene5204	rna8837_gene5204	1431.00	1209.65	46.46	4.62	3.24
gene5205	rna8838_gene5205	1031.00	809.65	1.00	0.15	0.10
gene5206	rna8839_gene5206	1421.00	1199.65	10.94	1.10	0.77
gene5207	rna8840_gene5207	2336.00	2114.65	190.98	10.87	7.63
gene5208	rna8841_gene5208	2705.00	2483.65	67.52	3.27	2.30
gene5209	rna8842_gene5209,rna8843_gene5209,rna8844_gene5209,rna8845_gene5209	5983.75	5762.40	1175.89	24.55	17.24
gene521	rna874_gene521	2781.00	2559.65	96.00	4.51	3.17
gene5210	rna8846_gene5210,rna8847_gene5210,rna8848_gene5210	1624.00	1402.65	3.55	0.30	0.21
gene5211	rna8849_gene5211	2717.00	2495.65	27.97	1.35	0.95
gene5212	rna8850_gene5212	5883.00	5661.65	324.02	6.89	4.83
