gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene4934	rna8408_gene4934,rna8409_gene4934	1639.00	1424.86	63.00	4.95	3.45
gene4935	rna8410_gene4935	4931.00	4716.86	1008.00	23.94	16.66
gene4936	rna8411_gene4936	2359.00	2144.86	25.00	1.31	0.91
gene4937	rna8412_gene4937	2463.00	2248.86	0.00	0.00	0.00
gene4938	rna8413_gene4938	2575.00	2360.86	136.00	6.45	4.49
gene4939	rna8414_gene4939	1838.00	1623.86	112.00	7.73	5.38
gene494	rna806_gene494,rna807_gene494,rna808_gene494	3865.95	3651.82	1374.00	42.15	29.34
gene4940	rna8415_gene4940	2278.00	2063.86	316.00	17.15	11.94
gene4941	rna8416_gene4941	613.00	398.91	1215.00	341.23	237.50
gene4942	rna8417_gene4942	1301.00	1086.86	1.00	0.10	0.07
gene4943	rna8418_gene4943	1188.00	973.86	59.00	6.79	4.72
gene4944	rna8419_gene4944,rna8420_gene4944,rna8421_gene4944,rna8422_gene4944	805.12	590.99	14.00	2.65	1.85
gene4945	rna8423_gene4945	1710.00	1495.86	340.00	25.46	17.72
gene4946	rna8424_gene4946	2051.00	1836.86	34.00	2.07	1.44
gene4947	rna8425_gene4947	1491.00	1276.86	4.00	0.35	0.24
gene4948	rna8426_gene4948	3092.00	2877.86	7.00	0.27	0.19
gene4949	rna8427_gene4949	1009.00	794.86	0.00	0.00	0.00
gene495	rna809_gene495,rna810_gene495	1749.53	1535.39	178.00	12.99	9.04
gene4950	rna8428_gene4950	12064.00	11849.86	1659.77	15.69	10.92
gene4951	rna8429_gene4951	2234.00	2019.86	18.52	1.03	0.71
gene4952	rna8430_gene4952	2967.00	2752.86	228.50	9.30	6.47
gene4953	rna8431_gene4953	2264.00	2049.86	13.48	0.74	0.51
gene4954	rna8432_gene4954	1095.00	880.86	1.56	0.20	0.14
gene4955	rna8433_gene4955	3248.00	3033.86	46.26	1.71	1.19
gene4956	rna8434_gene4956	1958.00	1743.86	82.47	5.30	3.69
gene4957	rna8435_gene4957	1835.00	1620.86	6.00	0.41	0.29
gene4958	rna8436_gene4958	1879.00	1664.86	7.92	0.53	0.37
gene4959	rna8437_gene4959	600.00	385.91	0.00	0.00	0.00
gene496	rna811_gene496	842.00	627.87	0.00	0.00	0.00
gene4960	rna8438_gene4960,rna8439_gene4960,rna8440_gene4960	2302.00	2087.86	44.44	2.38	1.66
gene4961	rna8441_gene4961	2167.00	1952.86	86.00	4.93	3.43
gene4962	rna8442_gene4962	2168.00	1953.86	262.00	15.02	10.46
gene4963	rna8443_gene4963	1711.00	1496.86	7880.00	589.78	410.49
gene4964	rna8444_gene4964	3748.00	3533.86	242.00	7.67	5.34
gene4965	rna8445_gene4965	5123.00	4908.86	483.00	11.02	7.67
gene4966	rna8446_gene4966	2346.00	2131.86	150.54	7.91	5.51
gene4967	rna8447_gene4967	6227.00	6012.86	2881.46	53.69	37.37
gene4968	rna8448_gene4968	1974.00	1759.86	440.00	28.01	19.50
gene4969	rna8449_gene4969	1943.00	1728.86	769.00	49.83	34.68
gene497	rna812_gene497	1981.00	1766.86	0.00	0.00	0.00
gene4970	rna8450_gene4970	3848.00	3633.86	2410.00	74.30	51.71
gene4971	rna8451_gene4971	8257.00	8042.86	1169.00	16.28	11.33
gene4972	rna8452_gene4972,rna8453_gene4972	1754.00	1539.86	16.00	1.16	0.81
gene4973	rna8454_gene4973	971.00	756.86	308.00	45.59	31.73
gene4974	rna8455_gene4974	12580.00	12365.86	362.00	3.28	2.28
gene4975	rna8456_gene4975	934.00	719.86	0.00	0.00	0.00
gene4976	rna8457_gene4976,rna8458_gene4976	1186.00	971.87	43.00	4.96	3.45
gene4977	rna8459_gene4977	624.00	409.90	597.00	163.17	113.57
gene4978	rna8460_gene4978	1483.00	1268.86	3.00	0.26	0.18
gene4979	rna8461_gene4979	1672.00	1457.86	35.00	2.69	1.87
gene498	rna813_gene498	203.00	17.36	0.00	0.00	0.00
gene4980	rna8462_gene4980	3703.00	3488.86	468.00	15.03	10.46
gene4981	rna8463_gene4981	1901.00	1686.86	70.00	4.65	3.24
gene4982	rna8464_gene4982	1292.00	1077.86	0.00	0.00	0.00
gene4983	rna8465_gene4983	2571.00	2356.86	0.00	0.00	0.00
gene4984	rna8466_gene4984	707.00	492.88	0.00	0.00	0.00
gene4985	rna8467_gene4985	429.00	215.45	0.00	0.00	0.00
gene4986	rna8468_gene4986	1094.00	879.86	0.00	0.00	0.00
gene4987	rna8469_gene4987	2740.00	2525.86	0.00	0.00	0.00
gene4988	rna8470_gene4988	707.00	492.88	0.00	0.00	0.00
gene4989	rna8471_gene4989	522.00	308.00	0.00	0.00	0.00
gene499	rna814_gene499	716.00	501.88	0.00	0.00	0.00
gene4990	gene4990_gene4990	2428.00	2213.86	0.00	0.00	0.00
gene4991	rna8472_gene4991	707.00	492.88	0.00	0.00	0.00
gene4992	rna8473_gene4992	428.00	214.46	0.60	0.31	0.22
gene4993	rna8474_gene4993	2241.00	2026.86	0.00	0.00	0.00
gene4994	rna8475_gene4994	1433.00	1218.86	0.00	0.00	0.00
gene4995	rna8476_gene4995	707.00	492.88	0.00	0.00	0.00
gene4996	rna8477_gene4996	428.00	214.46	0.60	0.31	0.22
gene4997	rna8478_gene4997	2241.00	2026.86	0.00	0.00	0.00
gene4998	rna8479_gene4998	1433.00	1218.86	0.00	0.00	0.00
gene4999	rna8480_gene4999	707.00	492.88	0.00	0.00	0.00
gene5	rna6_gene5	1773.00	1558.86	0.00	0.00	0.00
gene50	rna97_gene50	2035.00	1820.86	29.00	1.78	1.24
gene500	rna815_gene500,rna816_gene500,rna817_gene500	1820.63	1606.50	5.00	0.35	0.24
gene5000	rna8481_gene5000	428.00	214.46	0.60	0.31	0.22
gene5001	rna8482_gene5001	2240.00	2025.86	0.00	0.00	0.00
gene5002	rna8483_gene5002	1934.00	1719.86	0.00	0.00	0.00
gene5003	rna8484_gene5003	707.00	492.88	0.00	0.00	0.00
gene5004	rna8485_gene5004	428.00	214.46	0.60	0.31	0.22
gene5005	rna8486_gene5005	2240.00	2025.86	0.00	0.00	0.00
gene5006	rna8487_gene5006	1601.00	1386.86	0.00	0.00	0.00
gene5007	rna8488_gene5007	707.00	492.88	0.00	0.00	0.00
gene5008	rna8489_gene5008,rna8490_gene5008	428.00	214.46	0.60	0.31	0.22
gene5009	rna8491_gene5009	2149.00	1934.86	0.00	0.00	0.00
gene501	rna818_gene501,rna819_gene501	752.00	537.87	1.00	0.21	0.14
gene5010	rna8492_gene5010	1942.00	1727.86	0.00	0.00	0.00
gene5011	rna8493_gene5011	714.00	499.88	0.00	0.00	0.00
gene5012	rna8494_gene5012	2241.00	2026.86	0.00	0.00	0.00
gene5013	gene5013_gene5013	1221.00	1006.86	0.00	0.00	0.00
gene5014	rna8495_gene5014	758.00	543.87	6.00	1.24	0.86
gene5015	rna8496_gene5015	448.00	234.29	173.00	82.73	57.58
gene5016	rna8497_gene5016	583.00	368.93	12.41	3.77	2.62
gene5017	rna8498_gene5017	3807.00	3592.86	210.00	6.55	4.56
gene5018	rna8499_gene5018	3004.00	2789.86	1.00	0.04	0.03
gene5019	rna8500_gene5019	3975.00	3760.86	1327.00	39.53	27.51
gene502	rna820_gene502	588.00	373.92	1.00	0.30	0.21
gene5020	rna8501_gene5020	2563.00	2348.86	282.00	13.45	9.36
gene5021	rna8502_gene5021	2723.00	2508.86	336.00	15.00	10.44
gene5022	rna8503_gene5022,rna8504_gene5022	1522.00	1307.86	96.00	8.22	5.72
gene5023	rna8505_gene5023	4536.00	4321.86	76.00	1.97	1.37
gene5024	rna8506_gene5024	2259.00	2044.86	474.00	25.97	18.07
gene5025	rna8507_gene5025	3428.00	3213.86	27.00	0.94	0.66
gene5026	rna8508_gene5026,rna8509_gene5026,rna8510_gene5026,rna8511_gene5026,rna8512_gene5026,rna8513_gene5026,rna8514_gene5026,rna8515_gene5026,rna8516_gene5026,rna8517_gene5026	2452.39	2238.26	1128.00	56.46	39.30
gene5027	rna8518_gene5027	1286.00	1071.86	8.00	0.84	0.58
gene5028	rna8519_gene5028	1721.00	1506.86	11.00	0.82	0.57
gene5029	rna8520_gene5029,rna8521_gene5029,rna8522_gene5029,rna8523_gene5029	4142.18	3928.04	1613.00	46.00	32.02
gene503	rna821_gene503,rna822_gene503,rna823_gene503,rna824_gene503	3009.66	2795.52	172.67	6.92	4.82
gene5030	rna8524_gene5030	1731.00	1516.86	5502.00	406.37	282.83
gene5031	rna8525_gene5031	2452.00	2237.86	855.00	42.80	29.79
gene5032	rna8526_gene5032	4007.00	3792.86	131.00	3.87	2.69
gene5033	rna8527_gene5033	7113.00	6898.86	238.00	3.86	2.69
gene5034	rna8528_gene5034	3082.00	2867.86	228.00	8.91	6.20
gene5035	rna8529_gene5035,rna8530_gene5035,rna8531_gene5035,rna8532_gene5035	1936.77	1722.63	31.00	2.02	1.40
gene5036	rna8533_gene5036	760.00	545.87	0.00	0.00	0.00
gene5037	rna8534_gene5037	1158.00	943.86	3.00	0.36	0.25
gene5038	rna8535_gene5038	2627.00	2412.86	13580.00	630.54	438.86
gene5039	rna8536_gene5039	879.00	664.87	132.21	22.28	15.51
gene504	rna825_gene504,rna826_gene504	2221.03	2006.89	2044.00	114.10	79.42
gene5040	rna8537_gene5040	867.00	652.87	930.79	159.72	111.17
gene5041	rna8538_gene5041	1776.00	1561.86	120.00	8.61	5.99
gene5042	rna8539_gene5042	2183.00	1968.86	149.00	8.48	5.90
gene5043	rna8540_gene5043	971.00	756.86	75.00	11.10	7.73
gene5044	rna8541_gene5044	990.00	775.86	53.00	7.65	5.33
gene5045	rna8542_gene5045,rna8543_gene5045,rna8544_gene5045	1033.01	818.87	2212.00	302.63	210.63
gene5046	rna8545_gene5046	1586.00	1371.86	0.00	0.00	0.00
gene5047	rna8546_gene5047	4639.00	4424.86	9.00	0.23	0.16
gene5048	rna8547_gene5048	5434.00	5219.86	216.00	4.64	3.23
gene5049	rna8548_gene5049,rna8549_gene5049,rna8550_gene5049	2319.22	2105.08	400.00	21.29	14.82
gene505	rna827_gene505,rna828_gene505,rna829_gene505,rna830_gene505,rna831_gene505,rna832_gene505,rna833_gene505,rna834_gene505	2902.47	2688.34	422.00	17.59	12.24
gene5050	rna8551_gene5050,rna8552_gene5050	1783.16	1569.03	1262.00	90.11	62.72
gene5051	rna8553_gene5051	1385.00	1170.86	214.00	20.48	14.25
gene5052	rna8554_gene5052	2772.00	2557.86	240.00	10.51	7.32
gene5053	rna8555_gene5053,rna8556_gene5053,rna8557_gene5053,rna8558_gene5053,rna8559_gene5053,rna8560_gene5053,rna8561_gene5053,rna8562_gene5053	5785.52	5571.39	1985.00	39.92	27.78
gene5054	rna8563_gene5054	2274.00	2059.86	378.00	20.56	14.31
gene5055	rna8564_gene5055,rna8565_gene5055,rna8566_gene5055,rna8567_gene5055,rna8568_gene5055,rna8569_gene5055,rna8570_gene5055,rna8571_gene5055	4134.16	3920.02	755.00	21.58	15.02
gene5056	rna8572_gene5056	4947.00	4732.86	544.00	12.88	8.96
gene5057	rna8573_gene5057,rna8574_gene5057,rna8575_gene5057	1733.24	1519.11	255.00	18.81	13.09
gene5058	rna8576_gene5058,rna8577_gene5058	7911.89	7697.75	1425.00	20.74	14.43
gene5059	rna8578_gene5059	2003.00	1788.86	96.68	6.05	4.21
gene506	rna835_gene506	2715.00	2500.86	294.00	13.17	9.17
gene5060	rna8579_gene5060,rna8580_gene5060	2829.58	2615.45	236.32	10.12	7.05
gene5061	rna8581_gene5061,rna8582_gene5061,rna8583_gene5061,rna8584_gene5061	2636.42	2422.28	204.77	9.47	6.59
gene5062	rna8585_gene5062	949.00	734.86	19.97	3.04	2.12
gene5064	rna8587_gene5064,rna8588_gene5064	456.50	243.10	0.00	0.00	0.00
gene5065	rna8589_gene5065	659.00	444.89	19.42	4.89	3.40
gene5066	rna8590_gene5066	1953.00	1738.86	127.29	8.20	5.71
gene5067	rna8591_gene5067	1189.00	974.86	1.48	0.17	0.12
gene5068	rna8592_gene5068,rna8593_gene5068,rna8594_gene5068,rna8595_gene5068	1948.00	1733.86	12.69	0.82	0.57
gene5069	rna8596_gene5069	1436.00	1221.86	22.74	2.08	1.45
gene507	rna836_gene507	1358.00	1143.86	746.00	73.06	50.85
gene5070	rna8597_gene5070	1716.00	1501.86	14.00	1.04	0.73
gene5071	rna8598_gene5071	1636.00	1421.86	0.00	0.00	0.00
gene5072	rna8599_gene5072,rna8600_gene5072,rna8601_gene5072	3898.15	3684.01	169.35	5.15	3.58
gene5073	rna8602_gene5073,rna8603_gene5073,rna8604_gene5073,rna8605_gene5073,rna8606_gene5073	1652.41	1438.27	435.20	33.90	23.59
gene5074	rna8607_gene5074	1646.00	1431.86	9.91	0.78	0.54
gene5075	rna8608_gene5075,rna8609_gene5075,rna8610_gene5075,rna8611_gene5075,rna8612_gene5075,rna8613_gene5075,rna8614_gene5075,rna8615_gene5075,rna8616_gene5075,rna8617_gene5075,rna8618_gene5075,rna8619_gene5075	3192.71	2978.57	225.67	8.49	5.91
gene5076	rna8620_gene5076	2623.00	2408.86	78.42	3.65	2.54
gene5077	rna8621_gene5077	2114.00	1899.86	382.93	22.58	15.72
gene5078	rna8622_gene5078	4000.00	3785.86	101.15	2.99	2.08
gene5079	rna8623_gene5079	2291.00	2076.86	248.18	13.39	9.32
gene508	rna837_gene508,rna838_gene508	1715.00	1500.86	66.00	4.93	3.43
gene5080	rna8624_gene5080,rna8625_gene5080,rna8626_gene5080	2070.46	1856.32	46.00	2.78	1.93
gene5081	rna8627_gene5081	2394.00	2179.86	15.63	0.80	0.56
gene5082	rna8628_gene5082	1143.00	928.86	4.12	0.50	0.35
gene5083	rna8629_gene5083	4354.00	4139.86	673.70	18.23	12.69
gene5084	rna8630_gene5084	3002.00	2787.86	434.40	17.46	12.15
gene5085	rna8631_gene5085	1274.00	1059.86	66.59	7.04	4.90
gene5086	rna8632_gene5086	1682.00	1467.86	20.14	1.54	1.07
gene5087	rna8633_gene5087	2768.00	2553.86	1885.77	82.72	57.58
gene5088	rna8634_gene5088	5193.00	4978.86	109.48	2.46	1.71
gene5089	rna8635_gene5089	2533.00	2318.86	333.47	16.11	11.21
gene509	rna839_gene509	1672.00	1457.86	235.00	18.06	12.57
gene5090	rna8636_gene5090	1866.00	1651.86	20.09	1.36	0.95
gene5091	rna8637_gene5091	3036.00	2821.86	1187.92	47.16	32.83
gene5092	rna8638_gene5092	2251.00	2036.86	10.80	0.59	0.41
gene5093	rna8639_gene5093	1542.00	1327.86	11.67	0.98	0.69
gene5094	rna8640_gene5094	1569.00	1354.86	5.83	0.48	0.34
gene5095	rna8641_gene5095,rna8642_gene5095,rna8643_gene5095,rna8644_gene5095,rna8645_gene5095,rna8646_gene5095,rna8647_gene5095,rna8648_gene5095,rna8649_gene5095,rna8650_gene5095,rna8651_gene5095,rna8652_gene5095	2590.37	2376.24	6349.26	299.35	208.35
gene5096	rna8653_gene5096	1603.00	1388.86	7.18	0.58	0.40
gene5097	rna8654_gene5097,rna8655_gene5097,rna8656_gene5097,rna8657_gene5097	6947.03	6732.90	2165.09	36.03	25.07
gene5098	rna8658_gene5098,rna8659_gene5098,rna8660_gene5098	4609.57	4395.43	1513.44	38.57	26.85
gene5099	rna8661_gene5099	3296.00	3081.86	1.00	0.04	0.03
gene51	rna98_gene51	1920.00	1705.86	263.00	17.27	12.02
gene510	rna840_gene510	942.00	727.86	180.00	27.71	19.28
gene5100	rna8662_gene5100	1502.00	1287.86	45.58	3.97	2.76
gene5101	rna8663_gene5101	651.00	436.89	51.41	13.18	9.18
gene5102	rna8664_gene5102	2067.00	1852.86	46.73	2.83	1.97
gene5103	rna8665_gene5103,rna8666_gene5103,rna8667_gene5103,rna8668_gene5103	5984.92	5770.78	200.48	3.89	2.71
gene5104	rna8669_gene5104,rna8670_gene5104,rna8671_gene5104	2121.77	1907.63	27.75	1.63	1.13
gene5105	rna8672_gene5105	239.00	40.83	0.00	0.00	0.00
gene5106	rna8673_gene5106	150.00	0.00	0.00	0.00	0.00
gene5107	rna8674_gene5107,rna8675_gene5107	1475.00	1260.86	1.00	0.09	0.06
gene5108	rna8676_gene5108,rna8677_gene5108	4972.06	4757.93	300.18	7.07	4.92
gene5109	rna8678_gene5109,rna8679_gene5109	4797.62	4583.48	468.29	11.45	7.97
gene511	rna841_gene511,rna842_gene511,rna843_gene511,rna844_gene511	2667.13	2452.99	1159.00	52.93	36.84
gene5110	rna8680_gene5110	1788.00	1573.86	19.00	1.35	0.94
gene5111	rna8681_gene5111	1083.00	868.86	1.00	0.13	0.09
gene5112	rna8682_gene5112	1903.00	1688.86	4.00	0.27	0.18
gene5113	rna8683_gene5113,rna8684_gene5113,rna8685_gene5113	3705.17	3491.03	376.05	12.07	8.40
gene5114	rna8686_gene5114,rna8687_gene5114,rna8688_gene5114,rna8689_gene5114	3055.00	2840.86	43.43	1.71	1.19
gene5115	rna8690_gene5115	1636.00	1421.86	1.00	0.08	0.05
gene5116	rna8691_gene5116	1006.00	791.86	0.00	0.00	0.00
gene5117	rna8692_gene5117,rna8693_gene5117	2547.00	2332.86	196.00	9.41	6.55
gene5118	rna8694_gene5118	396.00	182.90	35.00	21.44	14.92
gene5119	rna8695_gene5119,rna8696_gene5119,rna8697_gene5119	2355.04	2140.90	446.52	23.37	16.26
gene512	rna845_gene512,rna846_gene512,rna847_gene512,rna848_gene512,rna849_gene512,rna850_gene512	1691.48	1477.35	785.00	59.53	41.43
gene5120	rna8698_gene5120,rna8699_gene5120,rna8700_gene5120	1769.46	1555.33	7.69	0.55	0.39
gene5121	rna8701_gene5121	519.00	305.01	56.35	20.70	14.41
gene5122	rna8702_gene5122	2245.00	2030.86	57.95	3.20	2.23
gene5123	rna8703_gene5123	1455.00	1240.86	44.00	3.97	2.76
gene5124	rna8704_gene5124,rna8705_gene5124	865.00	650.87	17.00	2.93	2.04
gene5125	rna8706_gene5125,rna8707_gene5125	2663.50	2449.36	0.00	0.00	0.00
gene5126	rna8708_gene5126	1813.00	1598.86	32.00	2.24	1.56
gene5127	rna8709_gene5127	2136.00	1921.86	2.00	0.12	0.08
gene5128	rna8710_gene5128	2750.00	2535.86	94.00	4.15	2.89
gene5129	rna8711_gene5129	1370.00	1155.86	73.00	7.08	4.92
gene513	rna851_gene513,rna852_gene513,rna853_gene513,rna854_gene513,rna855_gene513,rna856_gene513,rna857_gene513,rna858_gene513,rna859_gene513,rna860_gene513	5060.73	4846.59	33.00	0.76	0.53
gene5130	rna8712_gene5130	6194.00	5979.86	835.00	15.64	10.89
gene5131	rna8713_gene5131	966.00	751.86	86.00	12.81	8.92
gene5132	rna8714_gene5132,rna8715_gene5132,rna8716_gene5132	2008.71	1794.57	8.00	0.50	0.35
gene5133	rna8717_gene5133	7486.00	7271.86	841.00	12.96	9.02
gene5134	rna8718_gene5134	612.00	397.91	6.00	1.69	1.18
gene5135	rna8719_gene5135,rna8720_gene5135	830.00	615.87	46.00	8.37	5.82
gene5136	rna8721_gene5136	1636.00	1421.86	397.00	31.28	21.77
gene5137	rna8722_gene5137	3013.00	2798.86	101.00	4.04	2.81
gene5138	rna8723_gene5138	1334.00	1119.86	0.00	0.00	0.00
gene5139	rna8724_gene5139	4392.00	4177.86	386.00	10.35	7.20
gene514	rna861_gene514,rna862_gene514,rna863_gene514	2753.99	2539.86	123.00	5.43	3.78
gene5140	rna8725_gene5140	3912.00	3697.86	30.13	0.91	0.64
gene5141	rna8726_gene5141	371.00	158.47	0.00	0.00	0.00
gene5142	rna8727_gene5142	527.00	312.99	5.00	1.79	1.25
gene5143	rna8728_gene5143	6219.00	6004.86	60.27	1.12	0.78
gene5144	rna8729_gene5144,rna8730_gene5144	5548.09	5333.95	242.29	5.09	3.54
gene5145	rna8731_gene5145	3849.00	3634.86	0.00	0.00	0.00
gene5146	rna8732_gene5146,rna8733_gene5146,rna8734_gene5146,rna8735_gene5146,rna8736_gene5146,rna8737_gene5146	3487.26	3273.12	438.92	15.02	10.46
gene5147	rna8738_gene5147,rna8739_gene5147	2626.00	2411.86	64.21	2.98	2.08
gene5148	rna8740_gene5148,rna8741_gene5148,rna8742_gene5148	2299.33	2085.20	113.08	6.08	4.23
gene5149	rna8743_gene5149	1422.00	1207.86	105.60	9.79	6.82
gene515	rna864_gene515	1499.00	1284.86	329.00	28.69	19.97
gene5150	rna8744_gene5150	1116.00	901.86	146.75	18.23	12.69
gene5151	rna8745_gene5151	958.00	743.86	3064.99	461.61	321.29
gene5152	rna8746_gene5152	1108.00	893.86	153.00	19.18	13.35
gene5153	rna8747_gene5153,rna8748_gene5153,rna8749_gene5153,rna8750_gene5153	1041.12	826.98	466.31	63.17	43.97
gene5154	rna8751_gene5154	1079.00	864.86	0.00	0.00	0.00
gene5155	rna8752_gene5155,rna8753_gene5155	868.00	653.87	1.00	0.17	0.12
gene5156	rna8754_gene5156	1116.00	901.86	53.00	6.58	4.58
gene5157	rna8755_gene5157	1133.00	918.86	86.16	10.51	7.31
gene5158	rna8756_gene5158,rna8757_gene5158	1158.83	944.69	307.31	36.44	25.37
gene5159	rna8758_gene5159,rna8759_gene5159	1459.00	1244.86	0.00	0.00	0.00
gene516	rna865_gene516,rna866_gene516	1904.00	1689.86	295.00	19.56	13.61
gene5160	rna8760_gene5160	2030.00	1815.86	80.59	4.97	3.46
gene5161	rna8761_gene5161,rna8762_gene5161	2563.60	2349.46	131.79	6.28	4.37
gene5162	rna8763_gene5162,rna8764_gene5162,rna8765_gene5162,rna8766_gene5162	2143.03	1928.89	105.92	6.15	4.28
gene5163	rna8767_gene5163	1483.00	1268.86	18.40	1.62	1.13
gene5164	rna8768_gene5164	1196.00	981.86	178.25	20.34	14.16
gene5165	rna8769_gene5165	1128.00	913.86	4.01	0.49	0.34
gene5166	rna8770_gene5166	1103.00	888.86	113.69	14.33	9.97
gene5167	rna8771_gene5167	916.00	701.86	0.00	0.00	0.00
gene5168	rna8772_gene5168,rna8773_gene5168	1044.50	830.36	0.00	0.00	0.00
gene5169	rna8774_gene5169	1128.00	913.86	0.00	0.00	0.00
gene517	rna867_gene517,rna868_gene517	4201.00	3986.86	0.00	0.00	0.00
gene5170	rna8775_gene5170	986.00	771.86	7.84	1.14	0.79
gene5171	rna8776_gene5171	1152.00	937.86	20.69	2.47	1.72
gene5172	rna8777_gene5172,rna8778_gene5172	864.86	650.73	91.00	15.67	10.90
gene5173	rna8779_gene5173	1584.00	1369.86	750.00	61.34	42.69
gene5174	rna8780_gene5174	1994.00	1779.86	2.00	0.13	0.09
gene5175	rna8781_gene5175,rna8782_gene5175,rna8783_gene5175,rna8784_gene5175,rna8785_gene5175,rna8786_gene5175,rna8787_gene5175	5679.95	5465.81	710.82	14.57	10.14
gene5177	rna8789_gene5177	3489.00	3274.86	159.00	5.44	3.79
gene5178	rna8790_gene5178	2630.00	2415.86	3.31	0.15	0.11
gene5179	rna8791_gene5179	1389.00	1174.86	0.00	0.00	0.00
gene518	rna869_gene518,rna870_gene518,rna871_gene518	1066.96	852.82	41.00	5.39	3.75
gene5180	rna8792_gene5180	311.00	101.55	0.00	0.00	0.00
gene5181	rna8793_gene5181	1056.00	841.86	0.00	0.00	0.00
gene5182	rna8794_gene5182	1116.00	901.86	642.41	79.80	55.54
gene5183	rna8795_gene5183,rna8796_gene5183	4198.72	3984.59	667.82	18.78	13.07
gene5184	rna8797_gene5184	1942.00	1727.86	16.04	1.04	0.72
gene5185	rna8798_gene5185	4738.00	4523.86	271.48	6.72	4.68
gene5186	rna8799_gene5186	1635.00	1420.86	0.00	0.00	0.00
gene5187	rna8800_gene5187	3570.00	3355.86	1976.21	65.97	45.92
gene5188	rna8801_gene5188,rna8802_gene5188,rna8803_gene5188,rna8804_gene5188,rna8805_gene5188	3797.15	3583.01	1125.94	35.21	24.50
gene5189	rna8806_gene5189	6714.00	6499.86	206.56	3.56	2.48
gene519	rna872_gene519	4614.00	4399.86	1770.00	45.07	31.37
gene5190	rna8807_gene5190	2679.00	2464.86	16.45	0.75	0.52
gene5191	rna8808_gene5191	878.00	663.87	0.00	0.00	0.00
gene5192	rna8809_gene5192,rna8810_gene5192,rna8811_gene5192,rna8812_gene5192,rna8813_gene5192	2856.00	2641.86	71.69	3.04	2.12
gene5193	rna8814_gene5193,rna8815_gene5193,rna8816_gene5193,rna8817_gene5193	2182.00	1967.86	81.73	4.65	3.24
gene5194	rna8818_gene5194	1754.00	1539.86	43.41	3.16	2.20
gene5195	rna8819_gene5195,rna8820_gene5195	2259.20	2045.07	274.34	15.03	10.46
gene5196	rna8821_gene5196,rna8822_gene5196	2579.00	2364.86	196.84	9.33	6.49
gene5197	rna8823_gene5197,rna8824_gene5197,rna8825_gene5197,rna8826_gene5197,rna8827_gene5197	2855.31	2641.17	187.07	7.94	5.52
gene5198	rna8828_gene5198,rna8829_gene5198	1415.25	1201.12	122.95	11.47	7.98
gene5199	rna8830_gene5199	1765.00	1550.86	0.00	0.00	0.00
gene52	rna100_gene52,rna99_gene52	1917.00	1702.86	3.00	0.20	0.14
gene520	rna873_gene520	871.00	656.87	317.00	54.07	37.63
gene5200	rna8831_gene5200	1134.00	919.86	332.77	40.53	28.21
gene5201	rna8832_gene5201,rna8833_gene5201,rna8834_gene5201	2185.00	1970.86	56.89	3.23	2.25
gene5202	rna8835_gene5202	2086.00	1871.86	63.28	3.79	2.64
gene5203	rna8836_gene5203	1261.00	1046.86	3.80	0.41	0.28
gene5204	rna8837_gene5204	1431.00	1216.86	725.23	66.77	46.47
gene5205	rna8838_gene5205	1031.00	816.86	0.00	0.00	0.00
gene5206	rna8839_gene5206	1421.00	1206.86	21.28	1.98	1.37
gene5207	rna8840_gene5207	2336.00	2121.86	689.54	36.41	25.34
gene5208	rna8841_gene5208	2705.00	2490.86	43.29	1.95	1.36
gene5209	rna8842_gene5209,rna8843_gene5209,rna8844_gene5209,rna8845_gene5209	6048.00	5833.86	1078.58	20.71	14.42
gene521	rna874_gene521	2781.00	2566.86	174.00	7.59	5.29
gene5210	rna8846_gene5210,rna8847_gene5210,rna8848_gene5210	1646.33	1432.20	0.00	0.00	0.00
gene5211	rna8849_gene5211	2717.00	2502.86	152.20	6.81	4.74
gene5212	rna8850_gene5212	5883.00	5668.86	346.13	6.84	4.76
gene5213	rna8851_gene5213	1010.00	795.86	103.35	14.55	10.13
gene5214	rna8852_gene5214	1589.00	1374.86	0.00	0.00	0.00
gene5215	rna8853_gene5215,rna8854_gene5215,rna8855_gene5215,rna8856_gene5215	3954.75	3740.61	739.88	22.16	15.42
gene5216	rna8857_gene5216	1035.00	820.86	602.04	82.17	57.19
gene5217	rna8858_gene5217	1105.00	890.86	344.30	43.30	30.14
gene5218	rna8859_gene5218	923.00	708.86	19441.33	3072.60	2138.54
gene5219	rna8860_gene5219,rna8861_gene5219	1910.56	1696.42	193.57	12.78	8.90
gene522	rna875_gene522	1703.00	1488.86	413.00	31.08	21.63
gene5220	rna8862_gene5220,rna8863_gene5220,rna8864_gene5220,rna8865_gene5220,rna8866_gene5220,rna8867_gene5220,rna8868_gene5220,rna8869_gene5220,rna8870_gene5220,rna8871_gene5220,rna8872_gene5220,rna8873_gene5220,rna8874_gene5220	5729.22	5515.09	232.43	4.72	3.29
gene5221	rna8875_gene5221	3197.00	2982.86	44.00	1.65	1.15
gene5222	rna8876_gene5222	1779.00	1564.86	490.84	35.14	24.46
gene5223	rna8877_gene5223	3024.00	2809.86	34.96	1.39	0.97
gene5224	rna8878_gene5224	645.00	430.90	19.29	5.02	3.49
gene5225	rna8879_gene5225	1165.00	950.86	186.90	22.02	15.33
gene5226	rna8880_gene5226,rna8881_gene5226,rna8882_gene5226	1762.00	1547.86	24.14	1.75	1.22
