gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene36132	rna61957_gene36132	3511.00	3285.61	347.32	12.78	8.29
gene36133	rna61958_gene36133	960.00	734.61	11.00	1.81	1.17
gene36134	rna61959_gene36134	1658.00	1432.61	14.00	1.18	0.77
gene36135	rna61960_gene36135	1572.00	1346.61	2.00	0.18	0.12
gene36136	rna61961_gene36136	1744.00	1518.61	0.00	0.00	0.00
gene36137	rna61962_gene36137	1828.00	1602.61	0.00	0.00	0.00
gene36138	rna61963_gene36138	1645.00	1419.61	13.00	1.11	0.72
gene36139	rna61964_gene36139,rna61965_gene36139,rna61966_gene36139	3099.46	2874.08	379.00	15.94	10.34
gene3614	rna6122_gene3614	1760.00	1534.61	0.00	0.00	0.00
gene36140	rna61967_gene36140	3988.00	3762.61	515.00	16.55	10.73
gene36141	rna61968_gene36141	1859.00	1633.61	159.00	11.77	7.63
gene36142	rna61969_gene36142,rna61970_gene36142,rna61971_gene36142,rna61972_gene36142	3061.90	2836.51	517.00	22.04	14.29
gene36143	rna61973_gene36143	3452.00	3226.61	548.00	20.53	13.32
gene36144	gene36144_gene36144	1578.00	1352.61	11.00	0.98	0.64
gene36145	gene36145_gene36145	2113.00	1887.61	0.00	0.00	0.00
gene36146	rna61974_gene36146	1783.00	1557.61	6.00	0.47	0.30
gene36147	rna61975_gene36147	467.00	242.38	0.00	0.00	0.00
gene36148	rna61976_gene36148	2047.00	1821.61	104.00	6.90	4.48
gene36149	rna61977_gene36149,rna61978_gene36149,rna61979_gene36149	4946.70	4721.32	1161.00	29.73	19.29
gene3615	rna6123_gene3615,rna6124_gene3615,rna6125_gene3615,rna6126_gene3615,rna6127_gene3615,rna6128_gene3615,rna6129_gene3615,rna6130_gene3615,rna6131_gene3615,rna6132_gene3615,rna6133_gene3615,rna6134_gene3615,rna6135_gene3615,rna6136_gene3615,rna6137_gene3615,rna6138_gene3615,rna6139_gene3615,rna6140_gene3615,rna6141_gene3615,rna6142_gene3615	3789.25	3563.86	3189.00	108.18	70.18
gene36150	rna61980_gene36150	1209.00	983.61	3.00	0.37	0.24
gene36151	rna61981_gene36151,rna61982_gene36151	1376.68	1151.30	10.00	1.05	0.68
gene36152	rna61983_gene36152	852.00	626.62	1048.00	202.20	131.17
gene36153	rna61984_gene36153,rna61985_gene36153,rna61986_gene36153	3958.23	3732.85	66.00	2.14	1.39
gene36154	rna61987_gene36154,rna61988_gene36154	2120.00	1894.61	174.00	11.10	7.20
gene36155	rna61989_gene36155	1197.00	971.61	6.00	0.75	0.48
gene36156	rna61990_gene36156	4282.00	4056.61	3.00	0.09	0.06
gene36157	rna61991_gene36157,rna61992_gene36157	4244.31	4018.92	269.00	8.09	5.25
gene36158	rna61993_gene36158	1224.00	998.61	179.00	21.67	14.06
gene36159	rna61994_gene36159	2842.00	2616.61	530.00	24.49	15.89
gene3616	rna6143_gene3616	1604.00	1378.61	65.00	5.70	3.70
gene36160	rna61995_gene36160,rna61996_gene36160,rna61997_gene36160,rna61998_gene36160,rna61999_gene36160,rna62000_gene36160	1816.27	1590.88	542.00	41.19	26.72
gene36161	rna62001_gene36161,rna62002_gene36161	3191.00	2965.61	138.00	5.63	3.65
gene36162	rna62003_gene36162	2403.00	2177.61	27.00	1.50	0.97
gene36163	rna62004_gene36163	394.00	170.94	2.00	1.41	0.92
gene36164	rna62005_gene36164	1086.00	860.61	0.00	0.00	0.00
gene36165	rna62006_gene36165	3908.00	3682.61	1744.00	57.26	37.14
gene36166	rna62007_gene36166	3473.00	3247.61	1164.00	43.33	28.11
gene36167	rna62008_gene36167,rna62009_gene36167,rna62010_gene36167	2235.33	2009.95	133.00	8.00	5.19
gene36168	rna62011_gene36168	3203.00	2977.61	471.00	19.12	12.41
gene36169	rna62012_gene36169	1438.00	1212.61	512.00	51.05	33.11
gene3617	rna6144_gene3617	3267.00	3041.61	595.00	23.65	15.34
gene36170	gene36170_gene36170	1460.00	1234.61	0.00	0.00	0.00
gene36171	rna62013_gene36171	1366.00	1140.61	4.77	0.51	0.33
gene36172	rna62014_gene36172,rna62015_gene36172,rna62016_gene36172	2437.00	2211.61	54.00	2.95	1.91
gene36173	rna62017_gene36173,rna62018_gene36173,rna62019_gene36173,rna62020_gene36173	1706.00	1480.61	316.00	25.80	16.74
gene36174	rna62021_gene36174	638.00	412.68	0.00	0.00	0.00
gene36175	rna62022_gene36175	2039.00	1813.61	3.00	0.20	0.13
gene36176	rna62023_gene36176	1354.00	1128.61	12.00	1.29	0.83
gene36177	rna62024_gene36177	902.00	676.61	0.00	0.00	0.00
gene36178	rna62025_gene36178,rna62026_gene36178,rna62027_gene36178,rna62028_gene36178,rna62029_gene36178	1090.60	865.21	0.00	0.00	0.00
gene36179	rna62030_gene36179	1897.00	1671.61	0.00	0.00	0.00
gene3618	rna6145_gene3618	1254.00	1028.61	185.00	21.74	14.11
gene36180	rna62031_gene36180	2049.00	1823.61	181.67	12.04	7.81
gene36181	gene36181_gene36181	633.00	407.69	0.00	0.00	0.00
gene36182	rna62032_gene36182	1271.00	1045.61	353.00	40.82	26.48
gene36183	rna62033_gene36183	855.00	629.62	11.32	2.17	1.41
gene36184	rna62034_gene36184	1010.00	784.61	0.00	0.00	0.00
gene36185	rna62035_gene36185	1842.00	1616.61	647.33	48.41	31.40
gene36186	rna62036_gene36186	1258.00	1032.61	6.00	0.70	0.46
gene36187	rna62037_gene36187	1412.00	1186.61	29.00	2.95	1.92
gene36188	rna62038_gene36188	1266.00	1040.61	2.00	0.23	0.15
gene36189	rna62039_gene36189	1913.00	1687.61	248.00	17.77	11.53
gene3619	rna6146_gene3619	7262.00	7036.61	2618.00	44.98	29.18
gene36190	rna62040_gene36190,rna62041_gene36190	2946.06	2720.68	359.00	15.95	10.35
gene36191	rna62042_gene36191	960.00	734.61	4.00	0.66	0.43
gene36192	rna62043_gene36192,rna62044_gene36192,rna62045_gene36192	3794.67	3569.28	636.00	21.54	13.98
gene36193	rna62046_gene36193	1725.00	1499.61	0.00	0.00	0.00
gene36194	rna62047_gene36194	3987.00	3761.61	137.00	4.40	2.86
gene36195	rna62048_gene36195	1448.00	1222.61	14.00	1.38	0.90
gene36196	rna62049_gene36196	841.00	615.62	0.00	0.00	0.00
gene36197	rna62050_gene36197,rna62051_gene36197,rna62052_gene36197,rna62053_gene36197,rna62054_gene36197,rna62055_gene36197,rna62056_gene36197,rna62057_gene36197,rna62058_gene36197,rna62059_gene36197,rna62060_gene36197,rna62061_gene36197,rna62062_gene36197,rna62063_gene36197,rna62064_gene36197,rna62065_gene36197,rna62066_gene36197,rna62067_gene36197	5043.52	4818.13	1115.00	27.98	18.15
gene36198	rna62068_gene36198,rna62069_gene36198	937.00	711.61	51.00	8.66	5.62
gene36199	rna62070_gene36199	2150.00	1924.61	48.00	3.02	1.96
gene362	rna610_gene362,rna611_gene362,rna612_gene362	2196.15	1970.76	101.00	6.20	4.02
gene3620	rna6147_gene3620,rna6148_gene3620	1084.00	858.61	55.00	7.74	5.02
gene36200	rna62071_gene36200	2013.00	1787.61	158.00	10.69	6.93
gene36201	rna62072_gene36201	456.00	231.52	0.00	0.00	0.00
gene36202	rna62073_gene36202	2049.00	1823.61	718.00	47.60	30.88
gene36203	rna62074_gene36203,rna62075_gene36203,rna62076_gene36203,rna62077_gene36203,rna62078_gene36203	2897.44	2672.06	86.40	3.91	2.54
gene36204	rna62079_gene36204	1485.00	1259.61	0.00	0.00	0.00
gene36205	rna62080_gene36205	1700.00	1474.61	0.00	0.00	0.00
gene36206	rna62081_gene36206,rna62082_gene36206	1896.08	1670.69	71.00	5.14	3.33
gene36207	rna62083_gene36207	2839.00	2613.61	63.00	2.91	1.89
gene36209	rna62085_gene36209,rna62086_gene36209,rna62087_gene36209,rna62088_gene36209	16956.30	16730.91	941.68	6.80	4.41
gene3621	rna6149_gene3621	1599.00	1373.61	164.00	14.43	9.36
gene36210	rna62089_gene36210,rna62090_gene36210	2285.00	2059.61	21.00	1.23	0.80
gene36211	rna62091_gene36211,rna62092_gene36211,rna62093_gene36211	2940.33	2714.95	0.00	0.00	0.00
gene36212	rna62094_gene36212	1675.00	1449.61	15.31	1.28	0.83
gene36213	rna62095_gene36213	908.00	682.61	0.00	0.00	0.00
gene36214	rna62096_gene36214	1371.00	1145.61	10.32	1.09	0.71
gene36215	rna62097_gene36215	3041.00	2815.61	0.00	0.00	0.00
gene36216	rna62098_gene36216	536.00	310.89	0.00	0.00	0.00
gene36217	rna62099_gene36217	1497.00	1271.61	0.00	0.00	0.00
gene36218	rna62100_gene36218,rna62101_gene36218,rna62102_gene36218,rna62103_gene36218,rna62104_gene36218	2415.47	2190.08	182.00	10.05	6.52
gene36219	rna62105_gene36219	1062.00	836.61	15.00	2.17	1.41
gene3622	rna6150_gene3622	2645.00	2419.61	1717.00	85.79	55.65
gene36220	rna62106_gene36220	3663.00	3437.61	268.00	9.43	6.11
gene36221	rna62107_gene36221	2394.00	2168.61	177.00	9.87	6.40
gene36222	rna62108_gene36222,rna62109_gene36222,rna62110_gene36222	1805.86	1580.47	49.00	3.75	2.43
gene36223	rna62111_gene36223	2184.00	1958.61	19.00	1.17	0.76
gene36224	rna62112_gene36224	1428.00	1202.61	0.00	0.00	0.00
gene36225	rna62113_gene36225,rna62114_gene36225	919.50	694.11	0.00	0.00	0.00
gene36226	rna62115_gene36226	593.00	367.74	7.00	2.30	1.49
gene36227	rna62116_gene36227	1012.00	786.61	0.00	0.00	0.00
gene36228	rna62117_gene36228	597.00	371.73	0.00	0.00	0.00
gene36229	rna62118_gene36229	318.00	99.88	1.00	1.21	0.79
gene3623	rna6151_gene3623,rna6152_gene3623	731.00	505.64	1.00	0.24	0.16
gene36230	rna62119_gene36230	609.00	383.71	1.00	0.32	0.20
gene36231	rna62120_gene36231	1100.00	874.61	3.00	0.41	0.27
gene36232	rna62121_gene36232	733.00	507.63	16.00	3.81	2.47
gene36233	rna62122_gene36233	1390.00	1164.61	270.00	28.03	18.18
gene36234	rna62123_gene36234	576.00	350.77	0.00	0.00	0.00
gene36235	rna62124_gene36235	2132.00	1906.61	0.00	0.00	0.00
gene36236	rna62125_gene36236	1923.00	1697.61	0.00	0.00	0.00
gene36237	rna62126_gene36237	654.00	428.67	0.00	0.00	0.00
gene36238	rna62127_gene36238	3060.00	2834.61	1.00	0.04	0.03
gene36239	rna62128_gene36239	2212.00	1986.61	3.00	0.18	0.12
gene3624	rna6153_gene3624	1335.00	1109.61	0.00	0.00	0.00
gene36240	rna62129_gene36240,rna62130_gene36240	2468.50	2243.11	0.00	0.00	0.00
gene36241	rna62131_gene36241,rna62132_gene36241	2641.00	2415.61	21.46	1.07	0.70
gene36242	gene36242_gene36242	1439.00	1213.61	0.00	0.00	0.00
gene36243	rna62133_gene36243	2201.00	1975.61	18.54	1.13	0.74
gene36244	rna62134_gene36244,rna62135_gene36244,rna62136_gene36244,rna62137_gene36244	3876.01	3650.63	30.00	0.99	0.64
gene36245	rna62138_gene36245,rna62139_gene36245	1952.00	1726.61	10.00	0.70	0.45
gene36246	rna62140_gene36246	1182.00	956.61	0.00	0.00	0.00
gene36247	rna62141_gene36247	1459.00	1233.61	862.00	84.48	54.80
gene36248	rna62142_gene36248	1820.00	1594.61	290.00	21.99	14.26
gene36249	rna62143_gene36249	4641.00	4415.61	384.00	10.51	6.82
gene3625	rna6154_gene3625	1721.00	1495.61	475.00	38.40	24.91
gene36250	rna62144_gene36250,rna62145_gene36250,rna62146_gene36250	4605.62	4380.23	1655.00	45.68	29.63
gene36251	rna62147_gene36251,rna62148_gene36251,rna62149_gene36251	1660.00	1434.61	82.00	6.91	4.48
gene36252	rna62150_gene36252,rna62151_gene36252,rna62152_gene36252	4466.00	4240.61	5.00	0.14	0.09
gene36253	rna62153_gene36253	4211.00	3985.61	1027.00	31.15	20.21
gene36254	rna62154_gene36254	3042.00	2816.61	661.20	28.38	18.41
gene36255	rna62155_gene36255,rna62156_gene36255	989.50	764.11	0.00	0.00	0.00
gene36256	rna62157_gene36256,rna62158_gene36256,rna62159_gene36256,rna62160_gene36256,rna62161_gene36256	2498.08	2272.70	405.71	21.58	14.00
gene36257	rna62162_gene36257,rna62163_gene36257	1096.50	871.11	0.00	0.00	0.00
gene36258	rna62164_gene36258,rna62165_gene36258	3153.00	2927.61	481.93	19.90	12.91
gene36259	rna62166_gene36259	898.00	672.61	1.00	0.18	0.12
gene3626	rna6155_gene3626,rna6156_gene3626	1518.59	1293.20	88.00	8.23	5.34
gene36260	rna62167_gene36260,rna62168_gene36260,rna62169_gene36260	2383.24	2157.85	530.16	29.70	19.27
gene36261	rna62170_gene36261,rna62171_gene36261	1070.50	845.11	0.00	0.00	0.00
gene36262	rna62172_gene36262	2695.00	2469.61	3.00	0.15	0.10
gene36263	rna62173_gene36263	516.00	290.98	0.00	0.00	0.00
gene36264	rna62174_gene36264	2140.00	1914.61	122.00	7.70	5.00
gene36265	rna62175_gene36265,rna62176_gene36265,rna62177_gene36265	2330.00	2104.61	158.00	9.08	5.89
gene36266	rna62178_gene36266,rna62179_gene36266	1760.00	1534.61	87.00	6.85	4.45
gene36267	rna62180_gene36267,rna62181_gene36267	1924.50	1699.11	0.00	0.00	0.00
gene36268	rna62182_gene36268	2790.00	2564.61	0.00	0.00	0.00
gene36269	rna62183_gene36269	2004.00	1778.61	53.00	3.60	2.34
gene3627	rna6157_gene3627	4025.00	3799.61	813.00	25.87	16.78
gene36270	rna62184_gene36270,rna62185_gene36270,rna62186_gene36270,rna62187_gene36270	1618.00	1392.61	1.00	0.09	0.06
gene36271	rna62188_gene36271	2901.00	2675.61	377.82	17.07	11.07
gene36272	rna62189_gene36272,rna62190_gene36272	1662.36	1436.97	34.00	2.86	1.86
gene36273	rna62191_gene36273	2102.00	1876.61	17.00	1.10	0.71
gene36274	rna62192_gene36274	1766.00	1540.61	3.00	0.24	0.15
gene36275	rna62193_gene36275,rna62194_gene36275,rna62195_gene36275,rna62196_gene36275,rna62197_gene36275,rna62198_gene36275,rna62199_gene36275,rna62200_gene36275	1921.41	1696.02	117.00	8.34	5.41
gene36276	rna62201_gene36276	670.00	444.66	0.00	0.00	0.00
gene36277	rna62202_gene36277	876.00	650.61	17.00	3.16	2.05
gene36278	rna62203_gene36278	917.00	691.61	0.00	0.00	0.00
gene36279	rna62204_gene36279	1217.00	991.61	435.00	53.04	34.41
gene3628	rna6158_gene3628	714.00	488.64	8.00	1.98	1.28
gene36280	rna62205_gene36280,rna62206_gene36280	2315.00	2089.61	48.00	2.78	1.80
gene36281	rna62207_gene36281	1007.00	781.61	1.00	0.15	0.10
gene36282	rna62208_gene36282,rna62209_gene36282	1463.86	1238.47	7.00	0.68	0.44
gene36283	rna62210_gene36283,rna62211_gene36283,rna62212_gene36283,rna62213_gene36283	2916.15	2690.76	354.00	15.91	10.32
gene36284	rna62214_gene36284	1296.00	1070.61	9.00	1.02	0.66
gene36285	rna62215_gene36285	1004.00	778.61	13.00	2.02	1.31
gene36286	rna62216_gene36286	1919.00	1693.61	0.00	0.00	0.00
gene36287	rna62217_gene36287	1461.00	1235.61	16.00	1.57	1.02
gene36288	rna62218_gene36288	4537.00	4311.61	4282.00	120.07	77.89
gene36289	rna62219_gene36289	931.00	705.61	3.00	0.51	0.33
gene3629	rna6159_gene3629	1246.00	1020.61	1.00	0.12	0.08
gene36290	rna62220_gene36290	629.00	403.69	3.00	0.90	0.58
gene36291	rna62221_gene36291	2269.00	2043.61	0.00	0.00	0.00
gene36292	rna62222_gene36292	3005.00	2779.61	0.00	0.00	0.00
gene36293	rna62223_gene36293,rna62224_gene36293	2548.24	2322.86	191.00	9.94	6.45
gene36294	rna62225_gene36294,rna62226_gene36294	2433.00	2207.61	33.00	1.81	1.17
gene36295	rna62227_gene36295	1818.00	1592.61	1.00	0.08	0.05
gene36296	rna62228_gene36296	2388.00	2162.61	3.00	0.17	0.11
gene36297	rna62229_gene36297,rna62230_gene36297,rna62231_gene36297	1532.26	1306.88	829.00	76.69	49.75
gene36298	rna62232_gene36298,rna62233_gene36298,rna62234_gene36298,rna62235_gene36298,rna62236_gene36298,rna62237_gene36298,rna62238_gene36298	6539.88	6314.49	273.00	5.23	3.39
gene36299	rna62239_gene36299,rna62240_gene36299,rna62241_gene36299,rna62242_gene36299,rna62243_gene36299,rna62244_gene36299,rna62245_gene36299,rna62246_gene36299,rna62247_gene36299,rna62248_gene36299	4674.20	4448.81	1029.00	27.96	18.14
gene363	rna613_gene363	2058.00	1832.61	10.00	0.66	0.43
gene3630	rna6160_gene3630	1977.00	1751.61	12.00	0.83	0.54
gene36300	rna62249_gene36300	1716.00	1490.61	25399.00	2060.07	1336.37
gene36301	rna62250_gene36301,rna62251_gene36301	4418.13	4192.74	920.00	26.53	17.21
gene36302	rna62252_gene36302,rna62253_gene36302,rna62254_gene36302,rna62255_gene36302,rna62256_gene36302,rna62257_gene36302,rna62258_gene36302	1556.21	1330.82	140.00	12.72	8.25
gene36303	rna62259_gene36303	3155.00	2929.61	52.00	2.15	1.39
gene36304	rna62260_gene36304	4035.00	3809.61	61.00	1.94	1.26
gene36305	rna62261_gene36305	725.00	499.64	122.00	29.52	19.15
gene36306	rna62262_gene36306	3560.00	3334.61	1271.00	46.08	29.89
gene36307	rna62263_gene36307	1174.00	948.61	411.00	52.38	33.98
gene36308	rna62264_gene36308	942.00	716.61	157.00	26.49	17.18
gene36309	rna62265_gene36309	1278.00	1052.61	123.00	14.13	9.16
gene3631	rna6161_gene3631	798.00	572.62	0.00	0.00	0.00
gene36310	rna62266_gene36310	768.00	542.63	129.00	28.74	18.65
gene36311	rna62267_gene36311	2676.00	2450.61	141.00	6.96	4.51
gene36312	rna62268_gene36312	1033.00	807.61	1.00	0.15	0.10
gene36313	rna62269_gene36313	1999.00	1773.61	285.00	19.43	12.60
gene36314	rna62270_gene36314	5491.00	5265.61	1375.00	31.57	20.48
gene36315	rna62271_gene36315,rna62272_gene36315,rna62273_gene36315	3711.00	3485.61	0.00	0.00	0.00
gene36316	rna62274_gene36316,rna62275_gene36316	4767.50	4542.11	0.00	0.00	0.00
gene36317	rna62276_gene36317,rna62277_gene36317,rna62278_gene36317	3108.01	2882.62	397.00	16.65	10.80
gene36318	rna62279_gene36318	886.00	660.61	78.00	14.28	9.26
gene36319	rna62280_gene36319	3599.00	3373.61	220.00	7.88	5.11
gene3632	rna6162_gene3632	1829.00	1603.61	53.00	4.00	2.59
gene36320	rna62281_gene36320,rna62282_gene36320	3196.00	2970.61	61.00	2.48	1.61
gene36321	rna62283_gene36321	520.00	294.96	7.00	2.87	1.86
gene36322	rna62284_gene36322	2672.00	2446.61	2.00	0.10	0.06
gene36323	rna62285_gene36323	2750.00	2524.61	544.00	26.05	16.90
gene36324	rna62286_gene36324	4629.00	4403.61	1380.00	37.89	24.58
gene36325	gene36325_gene36325	1960.00	1734.61	0.00	0.00	0.00
gene36326	rna62287_gene36326	1983.00	1757.61	18.00	1.24	0.80
gene36327	rna62288_gene36327	814.00	588.62	0.00	0.00	0.00
gene36328	rna62289_gene36328	846.00	620.62	3.00	0.58	0.38
gene36329	rna62290_gene36329	2193.00	1967.61	0.00	0.00	0.00
gene3633	rna6163_gene3633	1516.00	1290.61	46.00	4.31	2.80
gene36330	rna62291_gene36330,rna62292_gene36330	1298.00	1072.61	0.00	0.00	0.00
gene36331	rna62293_gene36331	821.00	595.62	2.00	0.41	0.26
gene36332	rna62294_gene36332	1722.00	1496.61	0.00	0.00	0.00
gene36333	rna62295_gene36333	6165.00	5939.61	570.00	11.60	7.53
gene36334	rna62296_gene36334	617.00	391.70	34.00	10.49	6.81
gene36335	rna62297_gene36335	2308.00	2082.61	27.00	1.57	1.02
gene36336	rna62298_gene36336	1465.00	1239.61	142.00	13.85	8.98
gene36337	rna62299_gene36337	1266.00	1040.61	1.00	0.12	0.08
gene36338	rna62300_gene36338	8710.00	8484.61	288.00	4.10	2.66
gene36339	rna62301_gene36339	2469.00	2243.61	58.00	3.13	2.03
gene3634	rna6164_gene3634	2031.00	1805.61	12.00	0.80	0.52
gene36340	rna62302_gene36340	2321.00	2095.61	629.00	36.29	23.54
gene36341	rna62303_gene36341,rna62304_gene36341	2812.40	2587.01	428.00	20.00	12.98
gene36342	rna62305_gene36342,rna62306_gene36342,rna62307_gene36342,rna62308_gene36342,rna62309_gene36342,rna62310_gene36342,rna62311_gene36342,rna62312_gene36342,rna62313_gene36342,rna62314_gene36342,rna62315_gene36342,rna62316_gene36342,rna62317_gene36342,rna62318_gene36342,rna62319_gene36342,rna62320_gene36342,rna62321_gene36342,rna62322_gene36342,rna62323_gene36342,rna62324_gene36342,rna62325_gene36342,rna62326_gene36342,rna62327_gene36342,rna62328_gene36342,rna62329_gene36342,rna62330_gene36342,rna62331_gene36342,rna62332_gene36342,rna62333_gene36342,rna62334_gene36342,rna62335_gene36342,rna62336_gene36342,rna62337_gene36342,rna62338_gene36342,rna62339_gene36342,rna62340_gene36342,rna62341_gene36342,rna62342_gene36342	1797.70	1572.32	808.00	62.13	40.30
gene36343	rna62343_gene36343	4752.00	4526.61	2767.00	73.90	47.94
gene36344	rna62344_gene36344	1397.00	1171.61	326.00	33.64	21.82
gene36345	rna62345_gene36345,rna62346_gene36345	2210.77	1985.38	33.00	2.01	1.30
gene36346	rna62347_gene36346	1334.00	1108.61	15.00	1.64	1.06
gene36347	rna62348_gene36347	2177.00	1951.61	5.00	0.31	0.20
gene36348	rna62349_gene36348	841.00	615.62	108.00	21.21	13.76
gene36349	rna62350_gene36349,rna62351_gene36349	2887.00	2661.61	140.00	6.36	4.13
gene3635	rna6165_gene3635	1550.00	1324.61	34.00	3.10	2.01
gene36350	rna62352_gene36350	856.00	630.62	7.00	1.34	0.87
gene36351	rna62353_gene36351	1269.00	1043.61	173.00	20.04	13.00
gene36352	rna62354_gene36352,rna62355_gene36352,rna62356_gene36352	2113.31	1887.92	119.00	7.62	4.94
gene36353	rna62357_gene36353	1487.00	1261.61	126.00	12.07	7.83
gene36354	rna62358_gene36354,rna62359_gene36354	6359.51	6134.12	1188.00	23.42	15.19
gene36355	rna62360_gene36355,rna62361_gene36355,rna62362_gene36355	4169.00	3943.61	361.00	11.07	7.18
gene36356	rna62363_gene36356,rna62364_gene36356,rna62365_gene36356	6833.88	6608.50	766.00	14.01	9.09
gene36357	rna62366_gene36357	709.00	483.64	146.00	36.50	23.68
gene36358	rna62367_gene36358	1405.00	1179.61	117.59	12.05	7.82
gene36359	rna62368_gene36359	1283.00	1057.61	10.00	1.14	0.74
gene3636	rna6166_gene3636	966.00	740.61	0.00	0.00	0.00
gene36360	rna62369_gene36360	4027.00	3801.61	580.00	18.45	11.97
gene36361	rna62370_gene36361	969.00	743.61	0.00	0.00	0.00
gene36362	rna62371_gene36362	2409.00	2183.61	4.03	0.22	0.14
gene36363	rna62372_gene36363,rna62373_gene36363	5207.00	4981.61	86.00	2.09	1.35
gene36364	rna62374_gene36364,rna62375_gene36364,rna62376_gene36364	2212.74	1987.36	141.97	8.64	5.60
gene36365	rna62377_gene36365,rna62378_gene36365,rna62379_gene36365	2697.97	2472.58	171.00	8.36	5.42
gene36366	rna62380_gene36366	2277.00	2051.61	54.12	3.19	2.07
gene36367	gene36367_gene36367	1957.00	1731.61	1.00	0.07	0.05
gene36368	rna62381_gene36368	2191.00	1965.61	36.90	2.27	1.47
gene36369	gene36369_gene36369	2050.00	1824.61	1.51	0.10	0.07
gene3637	rna6167_gene3637	668.00	442.66	16.04	4.38	2.84
gene36370	rna62382_gene36370,rna62383_gene36370	2339.00	2113.61	90.98	5.20	3.38
gene36371	rna62384_gene36371	2138.00	1912.61	40.49	2.56	1.66
gene36372	rna62385_gene36372	3192.00	2966.61	29.00	1.18	0.77
gene36373	rna62386_gene36373,rna62387_gene36373	2009.28	1783.89	327.00	22.16	14.38
gene36374	rna62388_gene36374,rna62389_gene36374,rna62390_gene36374	1249.00	1023.61	0.00	0.00	0.00
gene36375	rna62391_gene36375	1952.00	1726.61	130.00	9.10	5.91
gene36376	rna62392_gene36376	1459.00	1233.61	41.00	4.02	2.61
gene36377	rna62393_gene36377,rna62394_gene36377	2464.00	2238.61	86.00	4.64	3.01
gene36378	rna62395_gene36378	1123.00	897.61	66.00	8.89	5.77
gene36379	rna62396_gene36379,rna62397_gene36379	2786.54	2561.15	432.00	20.39	13.23
gene3638	rna6168_gene3638,rna6169_gene3638	1635.98	1410.59	13.06	1.12	0.73
gene36380	rna62398_gene36380,rna62399_gene36380	2391.14	2165.75	339.00	18.92	12.28
gene36381	rna62400_gene36381,rna62401_gene36381,rna62402_gene36381	1452.91	1227.53	57.00	5.61	3.64
gene36382	rna62403_gene36382,rna62404_gene36382,rna62405_gene36382	954.95	729.56	100.00	16.57	10.75
gene36383	rna62406_gene36383	479.00	254.25	61.00	29.01	18.82
gene36384	rna62407_gene36384	412.00	188.38	3.00	1.93	1.25
gene36385	rna62408_gene36385,rna62409_gene36385,rna62410_gene36385,rna62411_gene36385	2947.01	2721.63	138.00	6.13	3.98
gene36386	rna62412_gene36386	1812.00	1586.61	7023.00	535.16	347.16
gene36387	rna62413_gene36387,rna62414_gene36387	1151.82	926.43	313.00	40.85	26.50
gene36388	rna62415_gene36388,rna62416_gene36388,rna62417_gene36388	7768.24	7542.85	1306.00	20.93	13.58
gene36389	rna62418_gene36389	836.00	610.62	0.00	0.00	0.00
gene3639	rna6170_gene3639	1287.00	1061.61	41.12	4.68	3.04
gene36390	rna62419_gene36390,rna62420_gene36390,rna62421_gene36390,rna62422_gene36390,rna62423_gene36390	2452.80	2227.41	70.00	3.80	2.46
gene36391	rna62424_gene36391,rna62425_gene36391,rna62426_gene36391,rna62427_gene36391	6101.14	5875.75	844.02	17.37	11.27
gene36392	rna62428_gene36392	2998.00	2772.61	18.77	0.82	0.53
gene36393	rna62429_gene36393	3017.00	2791.61	535.27	23.18	15.04
gene36394	rna62430_gene36394	2312.00	2086.61	986.37	57.15	37.07
gene36395	rna62431_gene36395,rna62432_gene36395,rna62433_gene36395	1593.00	1367.61	9.20	0.81	0.53
gene36396	rna62434_gene36396	2428.00	2202.61	812.00	44.57	28.91
gene36397	rna62435_gene36397,rna62436_gene36397,rna62437_gene36397,rna62438_gene36397,rna62439_gene36397,rna62440_gene36397,rna62441_gene36397,rna62442_gene36397	5297.62	5072.24	0.00	0.00	0.00
gene36398	rna62443_gene36398	768.00	542.63	0.00	0.00	0.00
gene36399	rna62444_gene36399,rna62445_gene36399	2091.92	1866.53	12079.59	782.43	507.57
gene364	rna614_gene364	1532.00	1306.61	24.00	2.22	1.44
gene3640	rna6171_gene3640,rna6172_gene3640	1748.86	1523.48	316.88	25.15	16.31
gene36400	rna62446_gene36400,rna62447_gene36400,rna62448_gene36400,rna62449_gene36400,rna62450_gene36400,rna62451_gene36400,rna62452_gene36400,rna62453_gene36400,rna62454_gene36400,rna62455_gene36400,rna62456_gene36400,rna62457_gene36400,rna62458_gene36400,rna62459_gene36400,rna62460_gene36400,rna62461_gene36400,rna62462_gene36400,rna62463_gene36400,rna62464_gene36400,rna62465_gene36400,rna62466_gene36400,rna62467_gene36400	4330.03	4104.64	2343.07	69.01	44.77
gene36401	rna62468_gene36401	1933.00	1707.61	38.05	2.69	1.75
gene36402	rna62469_gene36402,rna62470_gene36402	4403.00	4177.61	70.32	2.04	1.32
gene36403	rna62471_gene36403	1594.00	1368.61	5.00	0.44	0.29
gene36404	gene36404_gene36404	1612.00	1386.61	3.00	0.26	0.17
gene36405	rna62472_gene36405,rna62473_gene36405	2130.00	1904.61	15.57	0.99	0.64
gene36406	rna62474_gene36406	1980.00	1754.61	64.11	4.42	2.87
gene36407	rna62475_gene36407	1827.00	1601.61	0.00	0.00	0.00
