gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene8152	rna13681_gene8152	824.00	598.77	6.45	1.17	0.77
gene8153	gene8153_gene8153	776.00	550.78	91.14	17.98	11.89
gene8154	gene8154_gene8154	3079.00	2853.77	7.17	0.27	0.18
gene8155	rna13682_gene8155	1760.00	1534.77	0.00	0.00	0.00
gene8156	rna13683_gene8156	993.00	767.77	15.00	2.12	1.40
gene8157	rna13684_gene8157,rna13685_gene8157,rna13686_gene8157,rna13687_gene8157,rna13688_gene8157,rna13689_gene8157,rna13690_gene8157	3292.00	3066.77	26.00	0.92	0.61
gene8158	rna13691_gene8158	3519.00	3293.77	0.00	0.00	0.00
gene8159	rna13692_gene8159	958.00	732.77	0.00	0.00	0.00
gene816	rna1437_gene816	2069.00	1843.77	36.00	2.12	1.40
gene8160	rna13693_gene8160	932.00	706.77	0.00	0.00	0.00
gene8161	rna13694_gene8161	1380.00	1154.77	0.00	0.00	0.00
gene8162	rna13695_gene8162	1149.00	923.77	0.00	0.00	0.00
gene8163	rna13696_gene8163	1977.00	1751.77	11.09	0.69	0.45
gene8164	rna13697_gene8164	732.00	506.78	0.00	0.00	0.00
gene8165	rna13698_gene8165	6744.00	6518.77	1153.98	19.24	12.72
gene8166	rna13699_gene8166	1330.00	1104.77	4.84	0.48	0.31
gene8167	rna13700_gene8167,rna13701_gene8167	1239.00	1013.77	19.60	2.10	1.39
gene8168	rna13702_gene8168	1892.00	1666.77	24.67	1.61	1.06
gene8169	rna13703_gene8169	3744.00	3518.77	50.59	1.56	1.03
gene817	rna1438_gene817	3401.00	3175.77	52.00	1.78	1.18
gene8170	rna13704_gene8170	1425.00	1199.77	52.05	4.71	3.12
gene8171	rna13705_gene8171	2556.00	2330.77	130.82	6.10	4.03
gene8172	rna13706_gene8172,rna13707_gene8172	3139.36	2914.13	302.65	11.29	7.46
gene8173	rna13708_gene8173	2040.00	1814.77	89.43	5.35	3.54
gene8174	rna13709_gene8174,rna13710_gene8174,rna13711_gene8174,rna13712_gene8174,rna13713_gene8174,rna13714_gene8174,rna13715_gene8174,rna13716_gene8174,rna13717_gene8174	4715.72	4490.48	71.57	1.73	1.15
gene8175	rna13718_gene8175,rna13719_gene8175	2789.25	2564.02	102.41	4.34	2.87
gene8176	rna13720_gene8176	453.00	228.57	0.00	0.00	0.00
gene8177	rna13721_gene8177,rna13722_gene8177,rna13723_gene8177,rna13724_gene8177,rna13725_gene8177,rna13726_gene8177	4005.04	3779.81	80.50	2.31	1.53
gene8178	rna13727_gene8178	2026.00	1800.77	0.00	0.00	0.00
gene8179	rna13728_gene8179	283.00	69.46	0.00	0.00	0.00
gene818	rna1439_gene818,rna1440_gene818	659.00	433.81	0.00	0.00	0.00
gene8180	rna13729_gene8180	3552.00	3326.77	65.68	2.15	1.42
gene8181	rna13730_gene8181	1877.00	1651.77	0.00	0.00	0.00
gene8182	rna13731_gene8182	1284.00	1058.77	0.00	0.00	0.00
gene8183	rna13732_gene8183	606.00	380.84	0.00	0.00	0.00
gene8184	rna13733_gene8184	3048.00	2822.77	12.26	0.47	0.31
gene8185	rna13734_gene8185	5671.00	5445.77	187.48	3.74	2.47
gene8186	rna13735_gene8186,rna13736_gene8186,rna13737_gene8186	2405.03	2179.79	8.46	0.42	0.28
gene8187	rna13738_gene8187	703.00	477.79	0.00	0.00	0.00
gene8188	rna13739_gene8188	2748.00	2522.77	24.07	1.04	0.69
gene8189	rna13740_gene8189	2643.00	2417.77	285.29	12.82	8.48
gene819	rna1441_gene819,rna1442_gene819	733.37	508.15	20.00	4.28	2.83
gene8190	rna13741_gene8190,rna13742_gene8190	3406.87	3181.63	333.03	11.37	7.52
gene8191	rna13743_gene8191,rna13744_gene8191,rna13745_gene8191,rna13746_gene8191,rna13747_gene8191	4665.94	4440.71	285.87	7.00	4.62
gene8192	rna13748_gene8192,rna13749_gene8192	7165.25	6940.02	3811.72	59.68	39.46
gene8193	rna13750_gene8193	5401.00	5175.77	67.64	1.42	0.94
gene8194	rna13751_gene8194	1034.00	808.77	292.79	39.34	26.01
gene8195	rna13752_gene8195	2833.00	2607.77	11.22	0.47	0.31
gene8196	rna13753_gene8196	1126.00	900.77	23.70	2.86	1.89
gene8197	rna13754_gene8197	559.00	333.92	0.00	0.00	0.00
gene8198	rna13755_gene8198	927.00	701.77	0.00	0.00	0.00
gene8199	rna13756_gene8199	2092.00	1866.77	1.00	0.06	0.04
gene82	rna141_gene82	459.00	234.50	1.00	0.46	0.31
gene820	rna1443_gene820	2051.00	1825.77	859.00	51.12	33.80
gene8200	gene8200_gene8200	1007.00	781.77	0.00	0.00	0.00
gene8201	rna13757_gene8201	1455.00	1229.77	253.52	22.40	14.81
gene8202	rna13758_gene8202	3059.00	2833.77	130.74	5.01	3.31
gene8203	rna13759_gene8203	1497.00	1271.77	138.50	11.83	7.82
gene8204	rna13760_gene8204	1143.00	917.77	343.34	40.65	26.88
gene8205	rna13761_gene8205	2334.00	2108.77	2.00	0.10	0.07
gene8206	rna13762_gene8206,rna13763_gene8206,rna13764_gene8206,rna13765_gene8206	2439.69	2214.45	20979.23	1029.45	680.63
gene8207	rna13766_gene8207,rna13767_gene8207,rna13768_gene8207	1732.00	1506.77	140.54	10.14	6.70
gene8208	rna13769_gene8208,rna13770_gene8208	2029.00	1803.77	121.64	7.33	4.84
gene8209	rna13771_gene8209	1895.00	1669.77	150.42	9.79	6.47
gene821	rna1444_gene821	4432.00	4206.77	86.97	2.25	1.49
gene8210	rna13772_gene8210,rna13773_gene8210,rna13774_gene8210,rna13775_gene8210,rna13776_gene8210	2134.12	1908.89	21.20	1.21	0.80
gene8211	rna13777_gene8211,rna13778_gene8211	2635.58	2410.35	20.63	0.93	0.62
gene8212	rna13779_gene8212	877.00	651.77	80.27	13.38	8.85
gene8213	rna13780_gene8213	563.00	337.91	5.00	1.61	1.06
gene8214	rna13781_gene8214	657.00	431.80	0.00	0.00	0.00
gene8215	rna13782_gene8215,rna13783_gene8215	2100.00	1874.77	156.17	9.05	5.98
gene8216	rna13784_gene8216	1684.00	1458.77	0.00	0.00	0.00
gene8217	rna13785_gene8217,rna13786_gene8217	1720.00	1494.77	2.00	0.15	0.10
gene8218	rna13787_gene8218	4766.00	4540.77	0.00	0.00	0.00
gene8219	rna13788_gene8219	554.00	328.93	0.00	0.00	0.00
gene822	rna1445_gene822	1543.00	1317.77	0.00	0.00	0.00
gene8220	rna13789_gene8220	1586.00	1360.77	1.00	0.08	0.05
gene8221	rna13790_gene8221	1646.00	1420.77	0.00	0.00	0.00
gene8222	rna13791_gene8222,rna13792_gene8222,rna13793_gene8222,rna13794_gene8222,rna13795_gene8222	3373.60	3148.37	0.00	0.00	0.00
gene8223	rna13796_gene8223,rna13797_gene8223,rna13798_gene8223,rna13799_gene8223	4073.00	3847.77	925.76	26.14	17.29
gene8224	rna13800_gene8224	5927.00	5701.77	512.13	9.76	6.45
gene8225	rna13801_gene8225	690.00	464.79	7.00	1.64	1.08
gene8226	rna13802_gene8226	2012.00	1786.77	13.00	0.79	0.52
gene8227	rna13803_gene8227	999.00	773.77	0.00	0.00	0.00
gene8228	rna13804_gene8228	1680.00	1454.77	7.00	0.52	0.35
gene8229	gene8229_gene8229	704.00	478.79	3.00	0.68	0.45
gene823	rna1446_gene823	1674.00	1448.77	337.43	25.31	16.73
gene8230	rna13805_gene8230	1254.00	1028.77	0.00	0.00	0.00
gene8231	rna13806_gene8231	4257.00	4031.77	35.00	0.94	0.62
gene8232	rna13807_gene8232,rna13808_gene8232,rna13809_gene8232,rna13810_gene8232,rna13811_gene8232,rna13812_gene8232	1510.67	1285.43	0.00	0.00	0.00
gene8233	rna13813_gene8233	2399.00	2173.77	56.94	2.85	1.88
gene8234	rna13814_gene8234,rna13815_gene8234,rna13816_gene8234,rna13817_gene8234,rna13818_gene8234,rna13819_gene8234,rna13820_gene8234,rna13821_gene8234	8844.86	8619.62	2989.95	37.69	24.92
gene8235	rna13822_gene8235	804.00	578.77	22.32	4.19	2.77
gene8236	rna13823_gene8236,rna13824_gene8236,rna13825_gene8236,rna13826_gene8236,rna13827_gene8236,rna13828_gene8236	3575.48	3350.25	437.05	14.18	9.37
gene8237	rna13829_gene8237	2148.00	1922.77	311.57	17.61	11.64
gene8238	rna13830_gene8238,rna13831_gene8238	952.00	726.77	0.00	0.00	0.00
gene8239	rna13832_gene8239	1442.00	1216.77	2.84	0.25	0.17
gene824	rna1447_gene824,rna1448_gene824,rna1449_gene824,rna1450_gene824,rna1451_gene824	6092.74	5867.51	4266.66	79.02	52.24
gene8240	rna13833_gene8240	158.00	0.00	0.00	0.00	0.00
gene8241	rna13834_gene8241,rna13835_gene8241	276.00	63.74	0.00	0.00	0.00
gene8242	rna13836_gene8242	1081.00	855.77	27.53	3.50	2.31
gene8243	rna13837_gene8243	1596.00	1370.77	0.00	0.00	0.00
gene8244	rna13838_gene8244	1657.00	1431.77	1.49	0.11	0.08
gene8245	rna13839_gene8245	1590.00	1364.77	9.00	0.72	0.47
gene8246	rna13840_gene8246,rna13841_gene8246,rna13842_gene8246,rna13843_gene8246,rna13844_gene8246	3847.09	3621.85	276.15	8.29	5.48
gene8247	rna13845_gene8247,rna13846_gene8247	2513.68	2288.45	22.00	1.04	0.69
gene8248	rna13847_gene8248	1274.00	1048.77	5131.57	531.68	351.53
gene8249	rna13848_gene8249	5181.00	4955.77	191.00	4.19	2.77
gene825	rna1452_gene825	1915.00	1689.77	125.18	8.05	5.32
gene8250	rna13849_gene8250,rna13850_gene8250,rna13851_gene8250,rna13852_gene8250	6339.00	6113.77	73.87	1.31	0.87
gene8251	rna13853_gene8251	1058.00	832.77	27.86	3.64	2.40
gene8252	rna13854_gene8252,rna13855_gene8252	3805.76	3580.52	780.21	23.68	15.66
gene8253	rna13856_gene8253	1215.00	989.77	0.00	0.00	0.00
gene8254	rna13857_gene8254	360.00	138.35	0.00	0.00	0.00
gene8255	rna13858_gene8255	1379.00	1153.77	22.00	2.07	1.37
gene8256	rna13859_gene8256,rna13860_gene8256,rna13861_gene8256	1203.00	977.77	2.04	0.23	0.15
gene8257	rna13862_gene8257	1274.00	1048.77	15.00	1.55	1.03
gene8258	rna13863_gene8258	1011.00	785.77	34.00	4.70	3.11
gene8259	rna13864_gene8259	1470.00	1244.77	12.04	1.05	0.69
gene826	rna1453_gene826	2586.00	2360.77	123.11	5.67	3.75
gene8260	rna13865_gene8260	1449.00	1223.77	1.00	0.09	0.06
gene8261	rna13866_gene8261,rna13867_gene8261	1331.00	1105.77	2.00	0.20	0.13
gene8262	rna13868_gene8262	1418.00	1192.77	17.00	1.55	1.02
gene8263	rna13869_gene8263	1348.00	1122.77	3.37	0.33	0.22
gene8264	rna13870_gene8264	1258.00	1032.77	9.30	0.98	0.65
gene8265	rna13871_gene8265	3690.00	3464.77	22.21	0.70	0.46
gene8266	rna13872_gene8266	846.00	620.77	0.00	0.00	0.00
gene8267	rna13873_gene8267	1579.00	1353.77	12.47	1.00	0.66
gene8268	rna13874_gene8268	1266.00	1040.77	14.76	1.54	1.02
gene8269	rna13875_gene8269	4109.00	3883.77	8.17	0.23	0.15
gene827	rna1454_gene827	588.00	362.86	7.20	2.16	1.43
gene8270	rna13876_gene8270,rna13877_gene8270	1083.50	858.27	0.00	0.00	0.00
gene8271	rna13878_gene8271,rna13879_gene8271,rna13880_gene8271	1703.00	1477.77	0.00	0.00	0.00
gene8272	rna13881_gene8272	2158.00	1932.77	363.43	20.43	13.51
gene8273	rna13882_gene8273	1679.00	1453.77	3.00	0.22	0.15
gene8274	rna13883_gene8274,rna13884_gene8274,rna13885_gene8274,rna13886_gene8274,rna13887_gene8274,rna13888_gene8274	2021.71	1796.48	398.95	24.13	15.95
gene8275	rna13889_gene8275	1323.00	1097.77	20.68	2.05	1.35
gene8276	rna13890_gene8276	1893.00	1667.77	798.39	52.02	34.39
gene8277	rna13891_gene8277,rna13892_gene8277,rna13893_gene8277,rna13894_gene8277,rna13895_gene8277,rna13896_gene8277,rna13897_gene8277,rna13898_gene8277	5313.47	5088.24	1611.66	34.42	22.76
gene8278	rna13899_gene8278,rna13900_gene8278,rna13901_gene8278,rna13902_gene8278	1906.55	1681.32	215.06	13.90	9.19
gene8279	rna13903_gene8279,rna13904_gene8279	2163.00	1937.77	9.00	0.50	0.33
gene828	rna1455_gene828	2556.00	2330.77	106.88	4.98	3.29
gene8280	rna13905_gene8280	1961.00	1735.77	23.54	1.47	0.97
gene8281	rna13906_gene8281,rna13907_gene8281	2193.00	1967.77	14.46	0.80	0.53
gene8282	rna13908_gene8282	2193.00	1967.77	7.00	0.39	0.26
gene8283	rna13909_gene8283	6773.00	6547.77	212.87	3.53	2.34
gene8284	rna13910_gene8284,rna13911_gene8284,rna13912_gene8284,rna13913_gene8284	2843.76	2618.53	503.24	20.88	13.81
gene8285	rna13914_gene8285,rna13915_gene8285,rna13916_gene8285	3795.00	3569.77	0.00	0.00	0.00
gene8286	rna13917_gene8286,rna13918_gene8286,rna13919_gene8286	2733.00	2507.77	0.00	0.00	0.00
gene8287	rna13920_gene8287	3078.00	2852.77	0.00	0.00	0.00
gene8288	rna13921_gene8288	155.00	0.00	0.00	0.00	0.00
gene8289	rna13922_gene8289	741.00	515.78	0.00	0.00	0.00
gene829	rna1456_gene829	2664.00	2438.77	130.00	5.79	3.83
gene8290	rna13923_gene8290	356.00	134.58	0.00	0.00	0.00
gene8291	rna13924_gene8291,rna13925_gene8291	1999.00	1773.77	4.00	0.25	0.16
gene8292	rna13926_gene8292,rna13927_gene8292	2591.00	2365.77	5.00	0.23	0.15
gene8293	rna13928_gene8293,rna13929_gene8293	2032.45	1807.22	25.83	1.55	1.03
gene8294	rna13930_gene8294	666.00	440.80	0.00	0.00	0.00
gene8295	rna13931_gene8295	1364.00	1138.77	1.00	0.10	0.06
gene8296	rna13932_gene8296	2556.00	2330.77	252.00	11.75	7.77
gene8297	rna13933_gene8297	1626.00	1400.77	109.00	8.46	5.59
gene8298	rna13934_gene8298,rna13935_gene8298	2080.38	1855.15	239.00	14.00	9.26
gene8299	rna13936_gene8299,rna13937_gene8299	2595.00	2369.77	1.00	0.05	0.03
gene83	rna142_gene83	3732.00	3506.77	10.00	0.31	0.20
gene830	rna1457_gene830	4278.00	4052.77	276.94	7.43	4.91
gene8300	rna13938_gene8300	972.00	746.77	91.74	13.35	8.83
gene8301	rna13939_gene8301,rna13940_gene8301,rna13941_gene8301,rna13942_gene8301,rna13943_gene8301	818.77	593.54	236.06	43.22	28.57
gene8302	rna13944_gene8302	570.00	344.89	66.03	20.80	13.75
gene8303	rna13945_gene8303,rna13946_gene8303,rna13947_gene8303,rna13948_gene8303,rna13949_gene8303	7202.25	6977.02	804.75	12.53	8.29
gene8304	rna13950_gene8304	6354.00	6128.77	35.07	0.62	0.41
gene8305	rna13951_gene8305,rna13952_gene8305,rna13953_gene8305,rna13954_gene8305	2397.95	2172.72	37.05	1.85	1.23
gene8306	rna13955_gene8306	1257.00	1031.77	0.00	0.00	0.00
gene8307	rna13956_gene8307,rna13957_gene8307,rna13958_gene8307	844.32	619.10	119.20	20.92	13.83
gene8308	rna13959_gene8308,rna13960_gene8308,rna13961_gene8308,rna13962_gene8308,rna13963_gene8308,rna13964_gene8308,rna13965_gene8308	7245.00	7019.77	1011.25	15.65	10.35
gene8309	rna13966_gene8309	5235.00	5009.77	75.98	1.65	1.09
gene831	rna1458_gene831,rna1459_gene831,rna1460_gene831,rna1461_gene831,rna1462_gene831	5274.24	5049.01	6940.89	149.38	98.76
gene8310	rna13967_gene8310,rna13968_gene8310,rna13969_gene8310,rna13970_gene8310	2408.19	2182.95	57.95	2.88	1.91
gene8311	rna13971_gene8311	3430.00	3204.77	12.00	0.41	0.27
gene8312	rna13972_gene8312,rna13973_gene8312,rna13974_gene8312,rna13975_gene8312,rna13976_gene8312,rna13977_gene8312,rna13978_gene8312,rna13979_gene8312,rna13980_gene8312	3465.32	3240.09	287.00	9.63	6.36
gene8313	rna13981_gene8313	1557.00	1331.77	0.00	0.00	0.00
gene8314	rna13982_gene8314,rna13983_gene8314	1889.00	1663.77	1.00	0.07	0.04
gene8315	rna13984_gene8315,rna13985_gene8315,rna13986_gene8315,rna13987_gene8315,rna13988_gene8315	961.00	735.77	3.00	0.44	0.29
gene8316	rna13989_gene8316	3458.00	3232.77	563.00	18.92	12.51
gene8317	rna13990_gene8317	3465.00	3239.77	119.36	4.00	2.65
gene8318	rna13991_gene8318	558.00	332.92	0.00	0.00	0.00
gene8319	rna13992_gene8319,rna13993_gene8319	1725.00	1499.77	24.00	1.74	1.15
gene832	rna1463_gene832	4532.00	4306.77	128.00	3.23	2.14
gene8320	rna13994_gene8320	2309.00	2083.77	11.55	0.60	0.40
gene8321	rna13995_gene8321	788.00	562.78	0.00	0.00	0.00
gene8322	rna13996_gene8322,rna13997_gene8322	953.75	728.52	41.05	6.12	4.05
gene8323	rna13998_gene8323	978.00	752.77	0.00	0.00	0.00
gene8324	rna13999_gene8324	2493.00	2267.77	6.00	0.29	0.19
gene8325	rna14000_gene8325	399.00	175.69	0.00	0.00	0.00
gene8326	rna14001_gene8326	1948.00	1722.77	0.00	0.00	0.00
gene8327	rna14002_gene8327	309.00	91.66	0.00	0.00	0.00
gene8328	rna14003_gene8328,rna14004_gene8328	916.00	690.77	15.05	2.37	1.56
gene8329	rna14005_gene8329	2410.00	2184.77	27.10	1.35	0.89
gene833	rna1464_gene833	3135.00	2909.77	56.22	2.10	1.39
gene8330	rna14006_gene8330	1516.00	1290.77	1.00	0.08	0.06
gene8331	rna14007_gene8331,rna14008_gene8331	901.00	675.77	0.00	0.00	0.00
gene8332	rna14009_gene8332,rna14010_gene8332	3011.31	2786.08	340.91	13.30	8.79
gene8333	rna14011_gene8333,rna14012_gene8333	2708.50	2483.27	0.00	0.00	0.00
gene8334	rna14013_gene8334	1979.00	1753.77	0.00	0.00	0.00
gene8335	rna14014_gene8335	1865.00	1639.77	27.92	1.85	1.22
gene8336	rna14015_gene8336,rna14016_gene8336	1839.00	1613.77	33.88	2.28	1.51
gene8337	rna14017_gene8337	506.00	281.11	38.00	14.69	9.71
gene8338	rna14018_gene8338	443.00	218.72	0.00	0.00	0.00
gene8339	rna14019_gene8339	443.00	218.72	0.00	0.00	0.00
gene834	rna1465_gene834	1034.00	808.77	35.25	4.74	3.13
gene8340	rna14020_gene8340	454.00	229.56	0.00	0.00	0.00
gene8341	rna14021_gene8341	1501.00	1275.77	154.19	13.13	8.68
gene8342	rna14022_gene8342,rna14023_gene8342,rna14024_gene8342	1258.36	1033.12	147.95	15.56	10.29
gene8343	rna14025_gene8343	1128.00	902.77	4.92	0.59	0.39
gene8344	rna14026_gene8344,rna14027_gene8344	958.00	732.77	0.00	0.00	0.00
gene8345	rna14028_gene8345	885.00	659.77	5.75	0.95	0.63
gene8346	rna14029_gene8346	928.00	702.77	4.00	0.62	0.41
gene8347	rna14030_gene8347	3960.00	3734.77	284.06	8.26	5.46
gene8348	rna14031_gene8348	2079.00	1853.77	6.47	0.38	0.25
gene8349	rna14032_gene8349	2662.00	2436.77	0.00	0.00	0.00
gene835	rna1466_gene835	1365.00	1139.77	0.00	0.00	0.00
gene8350	rna14033_gene8350,rna14034_gene8350,rna14035_gene8350	2126.00	1900.77	0.00	0.00	0.00
gene8351	rna14036_gene8351	950.00	724.77	0.00	0.00	0.00
gene8352	rna14037_gene8352	1218.00	992.77	16.74	1.83	1.21
gene8353	gene8353_gene8353	2094.00	1868.77	0.00	0.00	0.00
gene8354	rna14038_gene8354,rna14039_gene8354,rna14040_gene8354	6130.33	5905.10	0.00	0.00	0.00
gene8355	rna14041_gene8355	1177.00	951.77	0.00	0.00	0.00
gene8356	rna14042_gene8356	507.00	282.10	0.00	0.00	0.00
gene8357	rna14043_gene8357	2402.00	2176.77	5.68	0.28	0.19
gene8358	rna14044_gene8358	1317.00	1091.77	0.00	0.00	0.00
gene8359	rna14045_gene8359	1011.00	785.77	7.00	0.97	0.64
gene836	rna1467_gene836	1223.00	997.77	15.74	1.71	1.13
gene8360	rna14046_gene8360	867.00	641.77	0.00	0.00	0.00
gene8361	rna14047_gene8361	5392.00	5166.77	732.02	15.40	10.18
gene8362	rna14048_gene8362	1684.00	1458.77	46.16	3.44	2.27
gene8363	rna14049_gene8363,rna14050_gene8363	987.00	761.77	17.40	2.48	1.64
gene8364	rna14051_gene8364	1924.00	1698.77	15.33	0.98	0.65
gene8365	rna14052_gene8365	3749.00	3523.77	161.41	4.98	3.29
gene8366	rna14053_gene8366	1455.00	1229.77	137.95	12.19	8.06
gene8367	rna14054_gene8367	2458.00	2232.77	212.18	10.33	6.83
gene8368	rna14055_gene8368,rna14056_gene8368	3236.00	3010.77	569.35	20.55	13.59
gene8369	rna14057_gene8369	2061.00	1835.77	60.00	3.55	2.35
gene837	rna1468_gene837	828.00	602.77	28.03	5.05	3.34
gene8370	rna14058_gene8370,rna14059_gene8370,rna14060_gene8370,rna14061_gene8370,rna14062_gene8370,rna14063_gene8370,rna14064_gene8370,rna14065_gene8370,rna14066_gene8370,rna14067_gene8370	4443.85	4218.62	64.43	1.66	1.10
gene8371	rna14068_gene8371	2806.00	2580.77	16.59	0.70	0.46
gene8372	rna14069_gene8372,rna14070_gene8372,rna14071_gene8372	3987.04	3761.81	91.50	2.64	1.75
gene8373	rna14072_gene8373	2835.00	2609.77	0.00	0.00	0.00
gene8374	rna14073_gene8374	4484.00	4258.77	114.32	2.92	1.93
gene8375	rna14074_gene8375	1941.00	1715.77	0.00	0.00	0.00
gene8376	rna14075_gene8376	1730.00	1504.77	2.00	0.14	0.10
gene8377	rna14076_gene8377	593.00	367.86	0.00	0.00	0.00
gene8378	rna14077_gene8378	3045.00	2819.77	68.74	2.65	1.75
gene8379	rna14078_gene8379,rna14079_gene8379	5638.05	5412.82	1950.52	39.16	25.89
gene838	rna1469_gene838	2401.00	2175.77	52.98	2.65	1.75
gene8380	rna14080_gene8380	2245.00	2019.77	13.63	0.73	0.48
gene8381	rna14081_gene8381	713.00	487.79	0.00	0.00	0.00
gene8382	rna14082_gene8382	1587.00	1361.77	0.00	0.00	0.00
gene8383	gene8383_gene8383	2686.00	2460.77	7.91	0.35	0.23
gene8384	rna14083_gene8384,rna14084_gene8384	1674.15	1448.92	15.00	1.12	0.74
gene8385	rna14085_gene8385	759.00	533.78	0.00	0.00	0.00
gene8386	rna14086_gene8386	2003.00	1777.77	37.93	2.32	1.53
gene8387	rna14087_gene8387,rna14088_gene8387	2538.00	2312.77	576.71	27.10	17.92
gene8388	rna14089_gene8388,rna14090_gene8388	3388.19	3162.96	113.97	3.92	2.59
gene8389	rna14091_gene8389,rna14092_gene8389,rna14093_gene8389,rna14094_gene8389,rna14095_gene8389,rna14096_gene8389,rna14097_gene8389	4743.84	4518.60	231.13	5.56	3.67
gene839	rna1470_gene839	3708.00	3482.77	937.27	29.24	19.33
gene8390	rna14098_gene8390	7241.00	7015.77	3192.28	49.44	32.69
gene8391	rna14099_gene8391,rna14100_gene8391	6032.00	5806.77	88.36	1.65	1.09
gene8392	rna14101_gene8392,rna14102_gene8392,rna14103_gene8392	1103.00	877.77	81.21	10.05	6.65
gene8393	rna14104_gene8393	2721.00	2495.77	705.81	30.73	20.32
gene8394	rna14105_gene8394,rna14106_gene8394	2298.88	2073.65	75.56	3.96	2.62
gene8395	rna14107_gene8395	2234.00	2008.77	100.50	5.44	3.59
gene8396	rna14108_gene8396	1138.00	912.77	44.66	5.32	3.52
gene8397	rna14109_gene8397	2366.00	2140.77	1.00	0.05	0.03
gene8398	rna14110_gene8398,rna14111_gene8398,rna14112_gene8398,rna14113_gene8398	2754.63	2529.40	8577.77	368.50	243.64
gene8399	rna14114_gene8399,rna14115_gene8399,rna14116_gene8399,rna14117_gene8399	1635.00	1409.77	73.46	5.66	3.74
gene84	rna143_gene84	2332.00	2106.77	272.00	14.03	9.28
gene840	rna1471_gene840	1672.00	1446.77	1029.16	77.30	51.11
gene8400	rna14118_gene8400,rna14119_gene8400	2038.00	1812.77	71.36	4.28	2.83
gene8401	rna14120_gene8401	1869.00	1643.77	111.60	7.38	4.88
gene8402	rna14121_gene8402,rna14122_gene8402	3277.95	3052.72	20.37	0.72	0.48
gene8403	rna14123_gene8403	998.00	772.77	72.73	10.23	6.76
gene8404	rna14124_gene8404	2282.00	2056.77	118.91	6.28	4.15
gene8405	rna14125_gene8405	353.00	131.76	1.00	0.82	0.55
gene8406	rna14126_gene8406,rna14127_gene8406	2333.00	2107.77	506.00	26.09	17.25
gene8407	rna14128_gene8407	1389.00	1163.77	117.00	10.92	7.22
gene8408	rna14129_gene8408	2988.00	2762.77	31.00	1.22	0.81
gene8409	rna14130_gene8409	1441.00	1215.77	0.00	0.00	0.00
gene841	rna1472_gene841,rna1473_gene841,rna1474_gene841,rna1475_gene841,rna1476_gene841,rna1477_gene841,rna1478_gene841	982.00	756.77	2.59	0.37	0.25
gene8410	rna14131_gene8410	648.00	422.81	0.00	0.00	0.00
gene8411	rna14132_gene8411	2632.00	2406.77	141.00	6.37	4.21
gene8412	rna14133_gene8412,rna14134_gene8412,rna14135_gene8412	3291.00	3065.77	42.00	1.49	0.98
gene8413	rna14136_gene8413,rna14137_gene8413	933.00	707.77	1.00	0.15	0.10
gene8414	rna14138_gene8414	1632.00	1406.77	16.00	1.24	0.82
gene8415	rna14139_gene8415	651.00	425.81	0.00	0.00	0.00
gene8416	rna14140_gene8416	451.00	226.60	0.00	0.00	0.00
gene8417	rna14141_gene8417	1680.00	1454.77	0.00	0.00	0.00
gene8418	rna14142_gene8418,rna14143_gene8418	3119.00	2893.77	0.00	0.00	0.00
gene8419	rna14144_gene8419	406.00	182.49	0.00	0.00	0.00
gene842	rna1479_gene842	682.00	456.79	0.00	0.00	0.00
gene8420	rna14145_gene8420	637.00	411.82	0.00	0.00	0.00
gene8421	rna14146_gene8421	619.00	393.83	0.00	0.00	0.00
gene8422	rna14147_gene8422	596.00	370.85	0.00	0.00	0.00
gene8423	rna14148_gene8423,rna14149_gene8423	1526.09	1300.86	37.00	3.09	2.04
gene8424	rna14150_gene8424	768.00	542.78	0.00	0.00	0.00
gene8425	rna14151_gene8425	1414.00	1188.77	395.00	36.11	23.87
gene8426	rna14152_gene8426	2585.00	2359.77	462.00	21.27	14.07
gene8427	rna14153_gene8427	539.00	313.97	8640.00	2990.24	1977.04
gene8428	rna14154_gene8428	4035.00	3809.77	30.00	0.86	0.57
gene8429	rna14155_gene8429	3351.00	3125.77	109.00	3.79	2.51
gene843	rna1480_gene843	4515.00	4289.77	1234.03	31.26	20.67
gene8430	gene8430_gene8430	1252.00	1026.77	0.00	0.00	0.00
gene8431	rna14156_gene8431,rna14157_gene8431	804.00	578.77	2.00	0.38	0.25
gene8432	rna14158_gene8432	1596.00	1370.77	44.00	3.49	2.31
gene8433	rna14159_gene8433	2822.00	2596.77	619.00	25.90	17.13
gene8434	rna14160_gene8434	1948.00	1722.77	162.00	10.22	6.76
gene8435	rna14161_gene8435	6159.00	5933.77	6709.00	122.86	81.23
gene8436	rna14162_gene8436,rna14163_gene8436,rna14164_gene8436	1006.78	781.55	188.00	26.14	17.28
gene8437	rna14165_gene8437	2796.00	2570.77	896.00	37.87	25.04
gene8438	rna14166_gene8438,rna14167_gene8438,rna14168_gene8438,rna14169_gene8438,rna14170_gene8438,rna14171_gene8438,rna14172_gene8438,rna14173_gene8438,rna14174_gene8438	1690.37	1465.14	352.00	26.11	17.26
gene8439	rna14175_gene8439,rna14176_gene8439,rna14177_gene8439	4467.00	4241.77	601.25	15.40	10.18
gene844	rna1481_gene844	218.00	22.82	29.00	138.09	91.30
gene8440	rna14178_gene8440	1494.00	1268.77	47.46	4.06	2.69
