gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene5399	rna9174_gene5399	667.00	443.69	330.00	86.14	57.99
gene54	rna102_gene54	2481.00	2257.65	15.00	0.77	0.52
gene540	rna915_gene540	2521.00	2297.65	366.00	18.45	12.42
gene5400	rna9175_gene5400	1357.00	1133.65	5.12	0.52	0.35
gene5401	rna9176_gene5401	1329.00	1105.65	40.30	4.22	2.84
gene5402	rna9177_gene5402	1407.00	1183.65	0.00	0.00	0.00
gene5403	rna9178_gene5403	1161.00	937.65	0.00	0.00	0.00
gene5404	rna9179_gene5404	1306.00	1082.65	0.00	0.00	0.00
gene5405	rna9180_gene5405	1460.00	1236.65	0.00	0.00	0.00
gene5406	rna9181_gene5406	726.00	502.67	0.00	0.00	0.00
gene5407	rna9182_gene5407	2955.00	2731.65	35.95	1.52	1.03
gene5408	rna9183_gene5408,rna9184_gene5408,rna9185_gene5408,rna9186_gene5408,rna9187_gene5408,rna9188_gene5408	1658.55	1435.21	59.00	4.76	3.21
gene541	rna916_gene541	3245.00	3021.65	688.00	26.37	17.75
gene5410	rna9190_gene5410	768.00	544.67	0.00	0.00	0.00
gene5411	rna9191_gene5411	942.00	718.65	1.00	0.16	0.11
gene5412	rna9192_gene5412	1747.00	1523.65	832.00	63.24	42.58
gene5413	rna9193_gene5413,rna9194_gene5413	4981.00	4757.65	50.00	1.22	0.82
gene5414	rna9195_gene5414	2842.00	2618.65	3.00	0.13	0.09
gene5415	rna9196_gene5415	1618.00	1394.65	13.15	1.09	0.74
gene5416	rna9197_gene5416	1791.00	1567.65	0.00	0.00	0.00
gene5417	rna9198_gene5417	1043.00	819.65	2.53	0.36	0.24
gene5418	rna9199_gene5418	627.00	403.72	0.00	0.00	0.00
gene5419	rna9200_gene5419	546.00	322.84	0.00	0.00	0.00
gene542	gene542_gene542	6177.00	5953.65	435.00	8.46	5.70
gene5420	rna9201_gene5420	1011.00	787.65	1.00	0.15	0.10
gene5421	rna9202_gene5421,rna9203_gene5421	1222.00	998.65	3.00	0.35	0.23
gene5422	rna9204_gene5422,rna9205_gene5422	2737.16	2513.81	166.00	7.65	5.15
gene5423	rna9206_gene5423,rna9207_gene5423,rna9208_gene5423	3486.19	3262.84	176.00	6.25	4.21
gene5424	rna9209_gene5424	2257.00	2033.65	4.00	0.23	0.15
gene5425	rna9210_gene5425	1254.00	1030.65	2.60	0.29	0.20
gene5426	rna9211_gene5426	816.00	592.66	1.00	0.20	0.13
gene5427	rna9212_gene5427	4253.00	4029.65	3264.00	93.81	63.16
gene5428	rna9213_gene5428,rna9214_gene5428,rna9215_gene5428	4340.00	4116.65	75.00	2.11	1.42
gene5429	rna9216_gene5429	646.00	422.70	52.00	14.25	9.59
gene543	rna917_gene543	1548.00	1324.65	37.00	3.24	2.18
gene5430	rna9217_gene5430,rna9218_gene5430	5590.00	5366.65	37.00	0.80	0.54
gene5431	rna9219_gene5431,rna9220_gene5431,rna9221_gene5431	1950.33	1726.98	52.00	3.49	2.35
gene5432	rna9222_gene5432,rna9223_gene5432,rna9224_gene5432,rna9225_gene5432,rna9226_gene5432	3525.92	3302.57	364.00	12.77	8.59
gene5433	rna9227_gene5433	2405.00	2181.65	206.00	10.94	7.36
gene5434	rna9228_gene5434	6630.00	6406.65	1727.97	31.24	21.03
gene5435	rna9229_gene5435	2437.00	2213.65	2.00	0.10	0.07
gene5436	rna9230_gene5436,rna9231_gene5436	2486.00	2262.65	9.00	0.46	0.31
gene5437	rna9232_gene5437	1885.00	1661.65	1203.27	83.87	56.46
gene5438	rna9233_gene5438	1491.00	1267.65	0.00	0.00	0.00
gene5439	rna9234_gene5439,rna9235_gene5439,rna9236_gene5439,rna9237_gene5439,rna9238_gene5439,rna9239_gene5439,rna9240_gene5439,rna9241_gene5439,rna9242_gene5439,rna9243_gene5439,rna9244_gene5439,rna9245_gene5439,rna9246_gene5439,rna9247_gene5439,rna9248_gene5439,rna9249_gene5439,rna9250_gene5439,rna9251_gene5439,rna9252_gene5439,rna9253_gene5439,rna9254_gene5439,rna9255_gene5439,rna9256_gene5439,rna9257_gene5439,rna9258_gene5439,rna9259_gene5439,rna9260_gene5439,rna9261_gene5439,rna9262_gene5439,rna9263_gene5439,rna9264_gene5439,rna9265_gene5439,rna9266_gene5439,rna9267_gene5439	3930.96	3707.61	384.03	12.00	8.08
gene544	rna918_gene544	518.00	294.93	0.00	0.00	0.00
gene5440	rna9268_gene5440	2571.00	2347.65	0.00	0.00	0.00
gene5441	rna9269_gene5441,rna9270_gene5441	2103.50	1880.15	0.00	0.00	0.00
gene5442	rna9271_gene5442,rna9272_gene5442	2021.33	1797.98	187.73	12.09	8.14
gene5443	rna9273_gene5443	3828.00	3604.65	353.00	11.34	7.64
gene5444	rna9274_gene5444,rna9275_gene5444,rna9276_gene5444	2584.98	2361.64	203.00	9.96	6.70
gene5445	rna9277_gene5445	3564.00	3340.65	470.00	16.29	10.97
gene5446	rna9278_gene5446,rna9279_gene5446	1994.45	1771.10	116.30	7.61	5.12
gene5447	rna9280_gene5447,rna9281_gene5447	4489.45	4266.11	2981.00	80.93	54.49
gene5448	rna9282_gene5448,rna9283_gene5448,rna9284_gene5448,rna9285_gene5448,rna9286_gene5448	2339.68	2116.33	194.73	10.66	7.17
gene5449	rna9287_gene5449	3243.00	3019.65	775.27	29.74	20.02
gene545	rna919_gene545	373.00	152.30	0.00	0.00	0.00
gene5450	gene5450_gene5450	2029.00	1805.65	4.00	0.26	0.17
gene5451	rna9288_gene5451	1528.00	1304.65	183.00	16.25	10.94
gene5453	rna9290_gene5453,rna9291_gene5453	2404.00	2180.65	15.70	0.83	0.56
gene5454	rna9292_gene5454,rna9293_gene5454,rna9294_gene5454,rna9295_gene5454	2731.58	2508.23	386.00	17.82	12.00
gene5455	rna9296_gene5455	2166.00	1942.65	156.00	9.30	6.26
gene5456	rna9297_gene5456	2399.00	2175.65	2.00	0.11	0.07
gene5457	rna9298_gene5457	1396.00	1172.65	6.00	0.59	0.40
gene5458	rna9299_gene5458	832.00	608.66	7.00	1.33	0.90
gene5459	rna9300_gene5459	2871.00	2647.65	417.00	18.24	12.28
gene546	rna920_gene546	1284.00	1060.65	0.00	0.00	0.00
gene5460	rna9301_gene5460,rna9302_gene5460	3689.11	3465.76	1646.00	55.01	37.03
gene5461	rna9303_gene5461	2301.00	2077.65	91.00	5.07	3.42
gene5462	rna9304_gene5462	2168.00	1944.65	178.00	10.60	7.14
gene5463	rna9305_gene5463	2936.00	2712.65	312.00	13.32	8.97
gene5464	rna9306_gene5464,rna9307_gene5464	812.59	589.25	12.00	2.36	1.59
gene5465	rna9308_gene5465	2488.00	2264.65	574.00	29.36	19.76
gene5466	rna9309_gene5466	3926.00	3702.65	679.00	21.24	14.30
gene5467	rna9310_gene5467,rna9311_gene5467,rna9312_gene5467,rna9313_gene5467	2792.01	2568.66	2.00	0.09	0.06
gene5468	rna9314_gene5468	2465.00	2241.65	258.00	13.33	8.97
gene5469	rna9315_gene5469	561.00	337.80	2.00	0.69	0.46
gene547	rna921_gene547	1024.00	800.65	339.21	49.07	33.04
gene5470	rna9316_gene5470	964.00	740.65	0.00	0.00	0.00
gene5471	rna9317_gene5471	1320.00	1096.65	0.00	0.00	0.00
gene5472	rna9318_gene5472	4718.00	4494.65	674.85	17.39	11.71
gene5473	rna9319_gene5473	1900.00	1676.65	141.15	9.75	6.56
gene5474	rna9320_gene5474,rna9321_gene5474,rna9322_gene5474,rna9323_gene5474,rna9324_gene5474,rna9325_gene5474,rna9326_gene5474,rna9327_gene5474,rna9328_gene5474	6510.80	6287.45	172.79	3.18	2.14
gene5475	rna9329_gene5475	3924.00	3700.65	131.68	4.12	2.77
gene5476	rna9330_gene5476	1368.00	1144.65	6.00	0.61	0.41
gene5478	rna9332_gene5478	839.00	615.66	3638.29	684.45	460.80
gene5479	rna9333_gene5479	8703.00	8479.65	875.57	11.96	8.05
gene548	rna922_gene548,rna923_gene548,rna924_gene548	4415.22	4191.88	431.39	11.92	8.02
gene5480	rna9334_gene5480	2083.00	1859.65	117.00	7.29	4.91
gene5481	rna9335_gene5481	1970.00	1746.65	25.56	1.69	1.14
gene5482	rna9336_gene5482	2386.00	2162.65	70.55	3.78	2.54
gene5483	rna9337_gene5483,rna9338_gene5483	1008.00	784.65	78.63	11.61	7.81
gene5484	rna9339_gene5484,rna9340_gene5484	1424.00	1200.65	0.00	0.00	0.00
gene5485	rna9341_gene5485,rna9342_gene5485	1513.74	1290.39	169.44	15.21	10.24
gene5486	rna9343_gene5486,rna9344_gene5486	1541.91	1318.57	57.70	5.07	3.41
gene5487	rna9345_gene5487	700.00	476.68	17.45	4.24	2.85
gene5488	rna9346_gene5488,rna9347_gene5488	1941.38	1718.03	322.77	21.76	14.65
gene5489	rna9348_gene5489	6973.00	6749.65	1665.84	28.58	19.24
gene549	rna925_gene549	3089.00	2865.65	158.14	6.39	4.30
gene5490	rna9349_gene5490,rna9350_gene5490,rna9351_gene5490,rna9352_gene5490,rna9353_gene5490,rna9354_gene5490,rna9355_gene5490,rna9356_gene5490,rna9357_gene5490,rna9358_gene5490,rna9359_gene5490,rna9360_gene5490,rna9361_gene5490,rna9362_gene5490,rna9363_gene5490	6989.39	6766.04	783.76	13.42	9.03
gene5491	rna9364_gene5491	1673.00	1449.65	244.91	19.57	13.17
gene5492	rna9365_gene5492,rna9366_gene5492,rna9367_gene5492	2800.20	2576.85	151.82	6.82	4.59
gene5493	rna9368_gene5493	1794.00	1570.65	0.00	0.00	0.00
gene5494	rna9369_gene5494	1975.00	1751.65	0.00	0.00	0.00
gene5495	rna9370_gene5495,rna9371_gene5495,rna9372_gene5495,rna9373_gene5495,rna9374_gene5495,rna9375_gene5495	14761.00	14537.65	16.00	0.13	0.09
gene5496	rna9376_gene5496	1637.00	1413.65	144.00	11.80	7.94
gene5497	rna9377_gene5497	1979.00	1755.65	125.24	8.26	5.56
gene5498	rna9378_gene5498,rna9379_gene5498,rna9380_gene5498,rna9381_gene5498,rna9382_gene5498,rna9383_gene5498	6313.84	6090.49	932.94	17.74	11.94
gene5499	rna9384_gene5499,rna9385_gene5499,rna9386_gene5499,rna9387_gene5499,rna9388_gene5499	3195.12	2971.77	241.18	9.40	6.33
gene55	rna103_gene55	1231.00	1007.65	1.00	0.11	0.08
gene550	rna926_gene550	3053.00	2829.65	342.98	14.04	9.45
gene5500	rna9389_gene5500	915.00	691.65	14027.52	2348.97	1581.42
gene5501	rna9390_gene5501	1304.00	1080.65	0.00	0.00	0.00
gene5502	rna9391_gene5502	1401.00	1177.65	0.00	0.00	0.00
gene5503	rna9392_gene5503	2555.00	2331.65	1021.80	50.76	34.17
gene5504	rna9393_gene5504	284.00	71.36	0.00	0.00	0.00
gene5505	rna9394_gene5505	895.00	671.65	3.00	0.52	0.35
gene5506	rna9395_gene5506,rna9396_gene5506	4704.95	4481.61	494.15	12.77	8.60
gene5507	rna9397_gene5507	1856.00	1632.65	60.85	4.32	2.91
gene5508	rna9398_gene5508,rna9399_gene5508,rna9400_gene5508,rna9401_gene5508,rna9402_gene5508,rna9403_gene5508,rna9404_gene5508	5826.00	5602.65	123.21	2.55	1.71
gene5509	rna9405_gene5509	3604.00	3380.65	198.32	6.79	4.57
gene551	rna927_gene551	459.00	236.33	0.00	0.00	0.00
gene5510	rna9406_gene5510	1370.00	1146.65	3.00	0.30	0.20
gene5512	rna9408_gene5512	835.00	611.66	542.71	102.77	69.19
gene5513	rna9409_gene5513	9338.00	9114.65	944.43	12.00	8.08
gene5514	rna9410_gene5514	1929.00	1705.65	86.44	5.87	3.95
gene5515	rna9411_gene5515	2292.00	2068.65	32.45	1.82	1.22
gene5516	rna9412_gene5516,rna9413_gene5516,rna9414_gene5516	926.00	702.65	18.37	3.03	2.04
gene5517	rna9415_gene5517,rna9416_gene5517	1394.06	1170.71	156.00	15.43	10.39
gene5518	rna9417_gene5518,rna9418_gene5518	1636.00	1412.65	114.56	9.39	6.32
gene5519	rna9419_gene5519,rna9420_gene5519	1317.00	1093.65	8.30	0.88	0.59
gene552	rna928_gene552,rna929_gene552	1030.00	806.65	4.00	0.57	0.39
gene5520	rna9421_gene5520	676.00	452.69	3.55	0.91	0.61
gene5521	rna9422_gene5521,rna9423_gene5521	1935.82	1712.47	226.23	15.30	10.30
gene5522	rna9424_gene5522,rna9425_gene5522,rna9426_gene5522	5230.45	5007.10	1652.16	38.22	25.73
gene5523	rna9427_gene5523,rna9428_gene5523,rna9429_gene5523,rna9430_gene5523,rna9431_gene5523,rna9432_gene5523,rna9433_gene5523,rna9434_gene5523,rna9435_gene5523,rna9436_gene5523,rna9437_gene5523	7175.29	6951.94	890.24	14.83	9.99
gene5524	rna9438_gene5524	2705.00	2481.65	56.09	2.62	1.76
gene5525	rna9439_gene5525,rna9440_gene5525,rna9441_gene5525,rna9442_gene5525,rna9443_gene5525	2667.00	2443.65	73.18	3.47	2.34
gene5526	rna9444_gene5526	591.00	367.75	0.00	0.00	0.00
gene5527	rna9445_gene5527,rna9446_gene5527,rna9447_gene5527,rna9448_gene5527,rna9449_gene5527,rna9450_gene5527	5285.32	5061.97	435.06	9.95	6.70
gene5528	rna9451_gene5528,rna9452_gene5528,rna9453_gene5528,rna9454_gene5528,rna9455_gene5528	2530.00	2306.65	34.82	1.75	1.18
gene5529	rna9456_gene5529	928.00	704.65	14187.48	2331.93	1569.95
gene553	rna930_gene553	1471.00	1247.65	4.57	0.42	0.29
gene5530	rna9457_gene5530	1417.00	1193.65	0.00	0.00	0.00
gene5531	rna9458_gene5531	1398.00	1174.65	0.00	0.00	0.00
gene5532	rna9459_gene5532	2558.00	2334.65	800.20	39.70	26.73
gene5533	rna9460_gene5533,rna9461_gene5533,rna9462_gene5533,rna9463_gene5533,rna9464_gene5533,rna9465_gene5533,rna9466_gene5533,rna9467_gene5533,rna9468_gene5533,rna9469_gene5533	3374.85	3151.51	5512.00	202.57	136.38
gene5534	rna9470_gene5534	4723.00	4499.65	280.00	7.21	4.85
gene5535	rna9471_gene5535	7885.00	7661.65	1920.00	29.02	19.54
gene5536	rna9472_gene5536	545.00	321.84	0.00	0.00	0.00
gene5537	rna9473_gene5537	454.00	231.38	7.00	3.50	2.36
gene5538	gene5538_gene5538	4656.00	4432.65	3446.00	90.04	60.62
gene5539	rna9474_gene5539	597.00	373.75	959.00	297.18	200.08
gene554	rna931_gene554	1986.00	1762.65	177.00	11.63	7.83
gene5540	rna9475_gene5540	931.00	707.65	15.00	2.46	1.65
gene5541	rna9476_gene5541,rna9477_gene5541,rna9478_gene5541,rna9479_gene5541,rna9480_gene5541	3170.59	2947.25	30.00	1.18	0.79
gene5542	rna9481_gene5542,rna9482_gene5542,rna9483_gene5542	1957.37	1734.02	1059.00	70.73	47.62
gene5543	rna9484_gene5543	1858.00	1634.65	0.00	0.00	0.00
gene5544	rna9485_gene5544,rna9486_gene5544,rna9487_gene5544	1838.08	1614.73	60.00	4.30	2.90
gene5545	rna9488_gene5545	1280.00	1056.65	62.00	6.80	4.58
gene5546	rna9489_gene5546	2231.00	2007.65	0.00	0.00	0.00
gene5547	rna9490_gene5547	948.00	724.65	38.00	6.07	4.09
gene5548	rna9491_gene5548,rna9492_gene5548,rna9493_gene5548	2144.15	1920.81	113.00	6.81	4.59
gene5549	rna9494_gene5549	1531.00	1307.65	455.00	40.30	27.13
gene555	rna932_gene555,rna933_gene555,rna934_gene555	1872.06	1648.71	71.00	4.99	3.36
gene5550	rna9495_gene5550	5950.00	5726.65	727.00	14.70	9.90
gene5551	rna9496_gene5551	952.00	728.65	26.00	4.13	2.78
gene5552	rna9497_gene5552	3170.00	2946.65	109.00	4.28	2.88
gene5553	rna9498_gene5553	2904.00	2680.65	170.00	7.35	4.94
gene5554	rna9499_gene5554	558.00	334.81	1.00	0.35	0.23
gene5555	rna9500_gene5555	982.00	758.65	153.00	23.36	15.73
gene5556	rna9501_gene5556	716.00	492.68	121.00	28.45	19.15
gene5557	gene5557_gene5557	3503.00	3279.65	59.00	2.08	1.40
gene5558	rna9502_gene5558	2347.00	2123.65	50.00	2.73	1.84
gene5559	rna9503_gene5559	3223.00	2999.65	268.00	10.35	6.97
gene556	rna935_gene556	1965.00	1741.65	6.15	0.41	0.28
gene5560	gene5560_gene5560	3108.00	2884.65	117.00	4.70	3.16
gene5561	rna9504_gene5561	1854.00	1630.65	792.00	56.25	37.87
gene5562	rna9505_gene5562	4230.00	4006.65	369.00	10.67	7.18
gene5563	rna9506_gene5563	2674.00	2450.65	445.00	21.03	14.16
gene5564	rna9507_gene5564,rna9508_gene5564	777.50	554.17	0.00	0.00	0.00
gene5565	rna9509_gene5565	1884.00	1660.65	0.00	0.00	0.00
gene5566	rna9510_gene5566	632.00	408.71	441.00	124.97	84.13
gene5567	rna9511_gene5567	2560.00	2336.65	131.07	6.50	4.37
gene5568	rna9512_gene5568	812.00	588.66	35.00	6.89	4.64
gene5569	rna9513_gene5569	1390.00	1166.65	549.00	54.50	36.69
gene557	rna936_gene557,rna937_gene557	1322.00	1098.65	5.00	0.53	0.35
gene5570	rna9514_gene5570	2118.00	1894.65	0.00	0.00	0.00
gene5571	rna9515_gene5571	954.00	730.65	0.00	0.00	0.00
gene5572	rna9516_gene5572	967.00	743.65	41.00	6.39	4.30
gene5573	rna9517_gene5573,rna9518_gene5573,rna9519_gene5573,rna9520_gene5573,rna9521_gene5573,rna9522_gene5573,rna9523_gene5573	2543.76	2320.41	349.96	17.47	11.76
gene5574	rna9524_gene5574,rna9525_gene5574,rna9526_gene5574	1912.98	1689.63	399.07	27.36	18.42
gene5575	rna9527_gene5575	1898.00	1674.65	1622.54	112.22	75.55
gene5576	rna9528_gene5576	1462.00	1238.65	177.74	16.62	11.19
gene5577	rna9529_gene5577	3034.00	2810.65	1389.78	57.27	38.56
gene5578	rna9530_gene5578	3245.00	3021.65	435.23	16.68	11.23
gene5579	rna9531_gene5579	3651.00	3427.65	822.52	27.79	18.71
gene558	rna938_gene558	744.00	520.67	0.00	0.00	0.00
gene5580	rna9532_gene5580	1147.00	923.65	13.00	1.63	1.10
gene5581	rna9533_gene5581,rna9534_gene5581	2323.79	2100.44	255.19	14.07	9.47
gene5582	rna9535_gene5582,rna9536_gene5582	872.00	648.65	16.00	2.86	1.92
gene5583	rna9537_gene5583	681.00	457.69	3.00	0.76	0.51
gene5584	rna9538_gene5584,rna9539_gene5584	1189.00	965.65	8.92	1.07	0.72
gene5585	rna9540_gene5585	1516.00	1292.65	162.23	14.54	9.79
gene5586	rna9541_gene5586	2845.00	2621.65	64.40	2.84	1.92
gene5587	rna9542_gene5587,rna9543_gene5587	3532.00	3308.65	30.70	1.07	0.72
gene5588	rna9544_gene5588,rna9545_gene5588	2109.00	1885.65	367.72	22.59	15.21
gene5589	rna9546_gene5589,rna9547_gene5589	2154.00	1930.65	49.48	2.97	2.00
gene559	rna939_gene559	1046.00	822.65	1.00	0.14	0.09
gene5590	rna9548_gene5590	2283.00	2059.65	241.17	13.56	9.13
gene5591	rna9549_gene5591	1634.00	1410.65	341.78	28.06	18.89
gene5592	rna9550_gene5592,rna9551_gene5592,rna9552_gene5592,rna9553_gene5592,rna9554_gene5592,rna9555_gene5592	3246.04	3022.69	281.99	10.81	7.27
gene5593	rna9556_gene5593	544.00	320.84	0.00	0.00	0.00
gene5594	rna9557_gene5594,rna9558_gene5594,rna9559_gene5594	1392.33	1168.99	0.00	0.00	0.00
gene5595	rna9560_gene5595	2258.00	2034.65	0.00	0.00	0.00
gene5596	rna9561_gene5596	1374.00	1150.65	7.00	0.70	0.47
gene5597	rna9562_gene5597	2022.00	1798.65	0.00	0.00	0.00
gene5598	rna9563_gene5598	1293.00	1069.65	1.00	0.11	0.07
gene5599	rna9564_gene5599,rna9565_gene5599	5243.79	5020.44	477.66	11.02	7.42
gene56	rna104_gene56	7595.00	7371.65	950.00	14.93	10.05
gene560	rna940_gene560,rna941_gene560,rna942_gene560,rna943_gene560,rna944_gene560	1612.94	1389.59	33.44	2.79	1.88
gene5600	rna9566_gene5600,rna9567_gene5600	2120.00	1896.65	20.38	1.24	0.84
gene5601	rna9568_gene5601	3647.00	3423.65	30.99	1.05	0.71
gene5602	rna9569_gene5602	286.00	73.03	0.00	0.00	0.00
gene5603	rna9570_gene5603	3037.00	2813.65	17.33	0.71	0.48
gene5604	rna9571_gene5604	7901.00	7677.65	216.45	3.27	2.20
gene5605	rna9572_gene5605	1735.00	1511.65	47.98	3.68	2.48
gene5606	rna9573_gene5606,rna9574_gene5606,rna9575_gene5606	1113.79	890.44	29.44	3.83	2.58
gene5607	rna9576_gene5607	1128.00	904.65	378.38	48.44	32.61
gene5608	rna9577_gene5608,rna9578_gene5608	1709.94	1486.59	2001.33	155.92	104.97
gene5609	rna9579_gene5609	711.00	487.68	0.00	0.00	0.00
gene561	rna945_gene561	1892.00	1668.65	61.60	4.28	2.88
gene5610	rna9580_gene5610	1039.00	815.65	2.00	0.28	0.19
gene5611	rna9581_gene5611	1523.00	1299.65	7.14	0.64	0.43
gene5612	rna9582_gene5612,rna9583_gene5612,rna9584_gene5612,rna9585_gene5612,rna9586_gene5612	2412.59	2189.24	960.04	50.79	34.19
gene5613	rna9587_gene5613,rna9588_gene5613,rna9589_gene5613	3158.33	2934.98	1457.93	57.53	38.73
gene5614	rna9590_gene5614	1866.00	1642.65	1063.46	74.98	50.48
gene5615	rna9591_gene5615	1400.00	1176.65	44.26	4.36	2.93
gene5616	gene5616_gene5616	3034.00	2810.65	763.22	31.45	21.17
gene5617	rna9592_gene5617	2743.00	2519.65	295.77	13.60	9.15
gene5618	rna9593_gene5618	4405.00	4181.65	1512.48	41.89	28.20
gene5619	rna9594_gene5619	696.00	472.68	0.00	0.00	0.00
gene562	rna946_gene562	1497.00	1273.65	142.61	12.97	8.73
gene5620	rna9595_gene5620	2610.00	2386.65	36.81	1.79	1.20
gene5621	rna9596_gene5621,rna9597_gene5621,rna9598_gene5621,rna9599_gene5621,rna9600_gene5621,rna9601_gene5621	1281.33	1057.98	0.00	0.00	0.00
gene5622	rna9602_gene5622	510.00	286.96	0.00	0.00	0.00
gene5623	rna9603_gene5623	510.00	286.96	0.00	0.00	0.00
gene5624	rna9604_gene5624	510.00	286.96	0.00	0.00	0.00
gene5625	rna9605_gene5625	510.00	286.96	0.00	0.00	0.00
gene5626	rna9606_gene5626	510.00	286.96	0.00	0.00	0.00
gene5627	rna9607_gene5627	1114.00	890.65	2.08	0.27	0.18
gene5628	rna9608_gene5628,rna9609_gene5628	2043.00	1819.65	35.77	2.28	1.53
gene5629	rna9610_gene5629	2982.00	2758.65	18.60	0.78	0.53
gene563	rna947_gene563	2197.00	1973.65	2.00	0.12	0.08
gene5630	rna9611_gene5630	3149.00	2925.65	47.30	1.87	1.26
gene5631	rna9612_gene5631,rna9613_gene5631	2043.64	1820.29	356.28	22.67	15.26
gene5632	rna9614_gene5632	2783.00	2559.65	26.52	1.20	0.81
gene5633	rna9615_gene5633	1525.00	1301.65	609.83	54.26	36.53
gene5634	rna9616_gene5634	1503.00	1279.65	73.22	6.63	4.46
gene5635	rna9617_gene5635,rna9618_gene5635	828.50	605.16	0.00	0.00	0.00
gene5636	rna9619_gene5636,rna9620_gene5636,rna9621_gene5636	3156.06	2932.71	349.01	13.78	9.28
gene5637	rna9622_gene5637	586.00	362.76	0.00	0.00	0.00
gene5638	rna9623_gene5638	2013.00	1789.65	17.00	1.10	0.74
gene5639	rna9624_gene5639	1628.00	1404.65	0.00	0.00	0.00
gene564	rna948_gene564	3420.00	3196.65	209.94	7.61	5.12
gene5640	rna9625_gene5640,rna9626_gene5640	5236.16	5012.81	438.34	10.13	6.82
gene5641	rna9627_gene5641,rna9628_gene5641,rna9629_gene5641	2518.64	2295.29	179.62	9.06	6.10
gene5642	rna9630_gene5642	6548.00	6324.65	156.01	2.86	1.92
gene5643	rna9631_gene5643	399.00	177.40	0.00	0.00	0.00
gene5644	rna9632_gene5644	3006.00	2782.65	470.67	19.59	13.19
gene5645	rna9633_gene5645	1507.00	1283.65	55.02	4.96	3.34
gene5646	rna9634_gene5646,rna9635_gene5646,rna9636_gene5646	1179.55	956.20	398.65	48.29	32.51
gene5647	rna9637_gene5647	1281.00	1057.65	4297.53	470.61	316.83
gene5648	rna9638_gene5648,rna9639_gene5648	1700.00	1476.65	3349.67	262.73	176.88
gene5649	rna9640_gene5649	879.00	655.65	0.00	0.00	0.00
gene565	rna949_gene565,rna950_gene565	4334.13	4110.78	361.42	10.18	6.86
gene5650	rna9641_gene5650	1104.00	880.65	0.00	0.00	0.00
gene5651	rna9642_gene5651	1468.00	1244.65	8.86	0.82	0.56
gene5652	rna9643_gene5652	1638.00	1414.65	22.00	1.80	1.21
gene5653	rna9644_gene5653	1936.00	1712.65	115.00	7.78	5.24
gene5654	rna9645_gene5654	1036.00	812.65	5.00	0.71	0.48
gene5655	rna9646_gene5655	710.00	486.68	1050.00	249.88	168.23
gene5656	rna9647_gene5656	1416.00	1192.65	8.00	0.78	0.52
gene5657	rna9648_gene5657,rna9649_gene5657,rna9650_gene5657,rna9651_gene5657,rna9652_gene5657,rna9653_gene5657,rna9654_gene5657,rna9655_gene5657,rna9656_gene5657,rna9657_gene5657,rna9658_gene5657,rna9659_gene5657,rna9660_gene5657,rna9661_gene5657,rna9662_gene5657,rna9663_gene5657,rna9664_gene5657	6202.13	5978.78	987.00	19.12	12.87
gene5658	rna9665_gene5658	1660.00	1436.65	46.00	3.71	2.50
gene5659	rna9666_gene5659	1167.00	943.65	52.90	6.49	4.37
gene566	rna951_gene566	751.00	527.67	4.00	0.88	0.59
gene5660	rna9667_gene5660	591.00	367.75	18.00	5.67	3.82
gene5661	rna9668_gene5661	1215.00	991.65	212.10	24.77	16.68
gene5662	rna9669_gene5662	2557.00	2333.65	30.00	1.49	1.00
gene5663	rna9670_gene5663,rna9671_gene5663	2882.73	2659.38	145.00	6.31	4.25
gene5664	rna9672_gene5664	3992.00	3768.65	322.00	9.90	6.66
gene5665	rna9673_gene5665,rna9674_gene5665,rna9675_gene5665,rna9676_gene5665,rna9677_gene5665	2722.98	2499.63	48.00	2.22	1.50
gene5666	rna9678_gene5666,rna9679_gene5666,rna9680_gene5666	3722.58	3499.23	316.00	10.46	7.04
gene5667	rna9681_gene5667	3612.00	3388.65	262.00	8.95	6.03
gene5668	rna9682_gene5668	1665.00	1441.65	385.00	30.93	20.82
gene5669	rna9683_gene5669,rna9684_gene5669,rna9685_gene5669	1617.00	1393.65	196.00	16.29	10.97
gene567	rna952_gene567	1597.00	1373.65	310.54	26.18	17.63
gene5670	rna9686_gene5670	1226.00	1002.65	772.00	89.18	60.04
gene5671	rna9687_gene5671,rna9688_gene5671	1707.02	1483.67	997.00	77.83	52.40
gene5672	rna9689_gene5672,rna9690_gene5672	1463.14	1239.79	18.00	1.68	1.13
gene5673	rna9691_gene5673	334.00	115.57	0.00	0.00	0.00
gene5674	rna9692_gene5674	450.00	227.43	137.65	70.10	47.19
gene5675	rna9693_gene5675	1697.00	1473.65	0.00	0.00	0.00
gene5676	rna9694_gene5676	5430.00	5206.65	3.00	0.07	0.04
gene5677	rna9695_gene5677	275.00	63.93	0.00	0.00	0.00
gene5678	rna9696_gene5678	1077.00	853.65	0.00	0.00	0.00
gene5679	rna9697_gene5679	3352.00	3128.65	4.00	0.15	0.10
gene568	rna953_gene568	3607.00	3383.65	174.47	5.97	4.02
gene5680	rna9698_gene5680	1996.00	1772.65	44.00	2.87	1.94
gene5681	rna9699_gene5681,rna9700_gene5681	1050.00	826.65	31.00	4.34	2.92
gene5682	rna9701_gene5682	1557.00	1333.65	313.00	27.18	18.30
gene5683	gene5683_gene5683	1800.00	1576.65	4.00	0.29	0.20
